General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change,Day
General Information,"We intend to focus on a target in an industry which complements our management team’s, board’s and sponsor’s expertise and which will benefit from our strategic and operational value add. Our management team is led by Ken Moelis, our Chairman, and Michael Spellacy, our Chief Executive Officer and a director. Mr. Moelis’ and Mr. Spellacy’s careers have centered around identifying, evaluating and implementing organic and inorganic transformational growth and value creation initiatives across a broad range of industries. Our sponsor is an affiliate of Moelis & Company, a leading global financial advisor to corporate executives, boards, entrepreneurs, financial sponsors and governments. Mr. Moelis and Chris Callesano, our Chief Financial Officer, are Managing Directors at Moelis. Mr. Moelis, our Chairman, founded Moelis & Company in 2007. He worked at UBS from 2001 to 2007, where he was the president of UBS Investment Bank and previously the joint global head of investment banking. Michael Spellacy, our CEO, has extensive experience in technology, data and analytics, capital markets and private equity. He has worked as an investor, investment banker and consultant. Most recently, Mr. Spellacy was a Senior Managing Director at Accenture plc and Global Industry Leader of Accenture Capital Markets.",BLANK CHECKS,0,2020,Contact Information,"399 Park Ave. New York, New York 10022",(212) 883-3800,,Atlas Crest Investment Corp.,Financial Information,$625.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ACICU,NYSE,50.0,$10.00 - $10.00,$500.0 mil,Cantor,-,10/28/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We believe the diverse experience and extensive relationship network of our management team, board and sponsor will drive particularly attractive investment opportunities in certain high-growth sectors, including media, FinTech/payments, software and technology-enabled services, online gaming/sports betting, healthcare and disruptive consumer businesses. (Note: Atlas Crest Investment Corp. II upsized its SPAC IPO at pricing on Feb. 3, 2021, to 30 million units, up from 25 million in the prospectus, at $10 each to raise $300 million.)",BLANK CHECKS,0,2020,Contact Information,"399 Park Ave. New York, New York 10022",(212) 883-3800,,Atlas Crest Investment Corp. II,Financial Information,$362.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ACII.U,NYSE,30.0,$10.00 - $10.00,$300.0 mil,Cantor,,2/4/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"This is the third blank-check company formed by Moelis & Co. Target sectors of interest: Media, FinTech/payments, software and technology enabled services, online gaming/sports betting, healthcare and disruptive consumer. (Incorporated in the Cayman Islands)",BLANK CHECK,0,2021,Contact Information,"399 Park Ave. New York, New York 10022",(212) 883-3800,,Atlas Crest Investment Corp. III,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ACCC.U,NYSE,20.0,$10.00 - $10.00,$200.0 mil,Cantor,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus on a target in an industry which complements our management team’s, board’s and sponsor’s expertise and which will benefit from our strategic and operational value add. We believe the diverse experience and extensive relationship network of our management team, board and sponsor will drive particularly attractive investment opportunities in certain high-growth sectors, including media, FinTech/payments, software and technology enabled services, online gaming/sports betting, healthcare and disruptive consumer.  Our management team is led by Ken Moelis, our chairman, and Michael Spellacy, our CEO and a director. Mr. Moelis’ and Mr. Spellacy’s careers have centered around identifying, evaluating and implementing organic and inorganic transformational growth and value creation initiatives across a broad range of industries. Our sponsor is an affiliate of Moelis & Company, a leading global financial advisor to corporate executives, boards, entrepreneurs, financial sponsors and governments. Mr. Moelis and Chris Callesano, our CFO, are managing directors at Moelis.",BLANK CHECK,0,2020,Contact Information,"399 Park Ave. New York, New York 10022",(212) 883-3800,,Atlas Crest Investment Corp. IV,Financial Information,$500.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ACIV.U,NYSE,40.0,$10.00 - $10.00,$400.0 mil,Cantor,-,,Withdrawn,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We currently intend to focus our efforts in Asia (excluding China) with an emphasis on sourcing opportunities that are in the healthcare, consumer technology and technology, media and telecommunications (“TMT”) industries. We will not undertake an initial business combination with any entity that is based or located in or that conducts its principal business operations in China (including Hong Kong and Macau). (Incorporated in the Cayman Islands)",BLANK CHECK,0,2021,Contact Information,"Level 42, Suntec Tower Three 8 Temasek Boulevard Singapore S038988",+65 68293301,,Atlas Growth Acquisition Ltd.,Financial Information,$137.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ATLAU,NASDAQ,11.0,$10.00 - $10.00,$110.0 mil,Ladenburg Thalmann/ Brookline Capital Markets,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are the leading global provider of specialty electroplating solutions delivering chemistry, equipment, and service for high-growth technology applications. We are #1 in the global EL plating chemistry market, #1 in the global GMF plating chemistry market, and the #1 global manufacturer of horizontal plating equipment for PCB production. Our solutions are used in a wide variety of attractive end-markets, including smartphones, communication infrastructure, cloud computing infrastructure, computing and consumer electronics, automotive electronics, and automotive surface finishing, as well as in numerous industrial and consumer applications such as heavy machinery and household appliances. (Note: The Atotech business is based in Berlin, while the holding company is headquartered in the U.K.)",MISCELLANEOUS CHEMICAL PRODUCTS,3783,2018,Contact Information,"William Street, West Bromwich West Midlands, B70 0BG United Kingdom",+44 (0) 121 606 7777,http://www.atotech.com,Atotech Limited,Financial Information,$3730.8mil,$1187.8 mil (last 12 months),$7.6 mil (last 12 months),IPO Profile,ATC,NYSE,29.3,$17.00 - $17.00,$492.6 mil,Citigroup/ Credit Suisse/ BofA Securities/ J.P. Morgan/ Barclays/ Deutsche Bank Securities/ Jefferies/ RBC Capital Markets/ UBS Investment Bank/ Baird/ BMO Capital Markets/ HSBC,Mischler Financial Group,2/4/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Setting out as an upper midscale hotel chain group, we are now a leading lifestyle brand in China. We are the largest upper midscale hotel chain in China in terms of room number as of the end of 2020, according to Frost & Sullivan. As of March 31, 2021, our hotel network covered 608 hotels spanning 131 cities in China, with a total of 71,121 hotel rooms, including 575 manachised hotels (franchised and managed hotels) with a total of 66,267 manachised hotel rooms. We also have a pipeline of 299 hotels with a total of 32,825 rooms under development. Our guests can book a stay with us and access our rich product and service offerings through offline and online channels, including our mobile app and Weixin/WeChat mini program. We built our A-Card loyalty program to enhance our engagement with guests and provide them with a unique and personalized experience. As of March 31, 2021, our A-Card loyalty program had amassed more than 25 million registered individual members. In 2020, approximately 44.7% of our room-nights were sold to our A-Card members. In addition, we are the first hotel chain in China to develop a scenario-based retail business, according to Frost & Sullivan. We design our guest room amenities, work closely with manufacturers to deliver top-quality products, and carefully place the relevant products in guest rooms. Each of our guest rooms incorporates a fully immersive shopping destination, enabling us to further strengthen our brand elasticity with our guests. As of March 31, 2021, we had developed a total of 1,136 SKUs for scenario-based retail. The GMV generated from our retail business was RMB82.8 million and RMB107.2 million for 2019 and 2020, respectively, representing a year-over-year increase of 29.5%, and reached RMB32.6 million in the three months ended March 31, 2021. In 2020, the average transaction value per room reservation reached RMB517.5 for our scenario-based retail business. (Note: The pricing date of this IPO, initially scheduled to price on June 30, 2021, is now “day to day.”)",Hospitality - Hotels & Retail,,2012,Contact Information,"18th floor, Wuzhong Building, 618 Wuzhong Road, Minhang District, Shanghai, People's Republic of",(+86) 021-64059928,https://www.yaduo.com/,Atour Lifestyle Holdings Limited,Financial Information,,$276.35 mil (last 12 months),$-3.04 mil (last 12 months),IPO Profile,ATAT,NASDAQ,19.7,$13.50 - $15.50,$286.2 mil,BofA Securities/ Citigroup,CICC/ CMBI/ Redbridge Securities LLC/ Futu/ Snowball,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a biopharmaceutical company utilizing our differentiated platform to discover and develop novel antibody-based immunotherapeutics to treat a range of solid tumor types. While more traditional oncology drug discovery approaches attempt to generate antibodies against known targets, our approach relies on the human immune system to direct us to unique antibody-target pairs from patients experiencing a clinically meaningful, active immune response against their tumors. These unique antibody-target pairs represent a potentially novel and previously unexplored landscape of immuno-oncology targets.",PHARMACEUTICAL PREPARATIONS,85,2011,Contact Information,"500 Saginaw Drive, Redwood City, CA 94063, US",(650) 595-2595,https://www.atreca.com/,Atreca,Financial Information,$455.3mil,$0 mil (last 12 months),$-43.9 mil (last 12 months),IPO Profile,BCEL,NASDAQ,7.4,$17.00 - $17.00,$125.0 mil,Cowen/ Evercore ISI/ Stifel,Canaccord Genuity/ Brookline Capital Markets,6/20/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"The company is a technology company headquartered in Boulder, Colorado, that was founded in 2012. We were originally formed to provide the broadcast radio industry with digital consumer products (mobile apps and web applications) that increased radio listener engagement and generated new revenue for radio stations from synchronized audio-digital advertisements. The company is now developing new software technologies for audio media companies and consumers of audio media, more generally. The Company has developed an artificial intelligence (“AI”) platform on top of Google’s TensorFlow open source library that is being “taught” to know the difference between all types of audio content on the radio. For instance, the platform recognizes the difference between a commercial and a song and is learning the differences between all other content to include weather reports, traffic, news, sports, DJ conversation, etc. Not only does the technology learn the differences between the various types of audio segments, it also identifies the beginning and end of each piece of content. (Note: Auddia upsized its IPO at pricing to 3.99 million units, up from 3.33 million, at $4.125 per unit, to raise $16.5 million. Each unit consists of one share of common stock and one Series A warrant to buy one share of common stock.)",COMPUTER PROCESSING & DATA PREPARATION,12,2012,Contact Information,"5755 Central Ave., Suite C, Boulder, CO 80301, US",(303) 886-7867,http://www.auddia.com,Auddia (Clip Interactive),Financial Information,$46.8mil,$0.3 mil (last 12 months),$-5.8 mil (last 12 months),IPO Profile,AUUD,NASDAQ,4.0,$4.13 - $4.13,$16.5 mil,Maxim Group LLC,-,2/17/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: This is NOT an IPO. This is a NASDAQ uplisting from the OTCQX Market.) The medical note documentation burden in the United States is significant and is a major contributor to physician burnout. According to a 2019 study in the Annals of Internal Medicine, physician burnout costs the U.S. healthcare industry $4.6 billion per year due to lost productivity and higher turnover, with the cost of replacing a single physician estimated to be between $100,000 and $1 million. It is also adversely impacting productivity because the time spent by doctors on documentation could be spent on seeing more patients. Our mission is to enable doctors to practice medicine the way they want to by assuming the burden of documentation from them. Healthcare practitioners in the United States often look to outsourced solutions to handle their documentation. There are various solutions that are marketed to clinicians, which include licensed physicians, nurse practitioners and physicians’ assistants, but not registered nurses. These range in scope from self-serve dictation tools to comprehensive technology-enabled medical note documentation solutions. We are a provider of a comprehensive technology-enabled medical note documentation solution that also provides supplemental clinical support to the U.S. healthcare industry. Augmedix was incorporated in 2013 and launched its commercial real-time, remote documentation services in 2014. We provide software that is compatible with off-the-shelf mobile client devices (smartphones or Google Glass), which enables clinicians to communicate with our service platform, overseen by remotely located medical documentation specialists (each an “MDS”, and collectively “MDSs”). Our MDSs observe the clinician-patient interaction, through an audio/video stream, and extract the relevant elements of that interaction. Those elements are then used by our proprietary Notebuilder tool to automatically create sentences in the appropriate section of the medical note. Once completed, the medical notes are uploaded into the patient’s chart contained within the electronic health record (“EHR”) system. The EHR system is third-party software licensed by the healthcare clinic or system to manage patient charts. Patient care in the United States is provided in ambulatory or clinical environments and hospitals. We focus most of our efforts in the ambulatory/clinical segment of the patient care market. Roughly 85% of the physicians who subscribe to our service are employed directly by, or are affiliated with, a healthcare enterprise. The remaining 15% consists of small practices and individual practitioners. We have generated in excess of five million medical notes since we began offering our service and are currently delivering over 35,000 notes to our customers each week. We estimate that our solution saves doctors two to three hours each day which is time that they can redeploy to see more patients and/or improve their work-life balance. We believe the benefits to healthcare enterprises are increased productivity and higher clinician and patient satisfaction. To date, we provide service to four of the top 10 and six of the top 20 U.S. healthcare enterprises. The current COVID-19 pandemic and resulting safety protocols have prompted a significant shift towards delivering health services remotely via telemedicine. Our technology platform was designed to enable clinicians to engage our services even when they are conducting virtual patient visits. As such, we are able to continue to provide uninterrupted service to our customers, even when they are unable to see patients in their offices. We believe telemedicine will remain an important part of health services delivery even after the end of the COVID-19 pandemic. (Note: Augmedix priced its NASDAQ uplift offering on Oct. 25, 2021, at $4 – $2 below its expected price of $6, the Oct. 1, 2021, close of its stock on the OTCQX market – and priced 10 million shares – up from the 6.67 million shares in its prospectus – to raise $40 million, matching the estimated proceeds of the terms in the prospectus. The pricing of the Augmedix uplift offering had been carried over for a few weeks in October.)",SERVICES - PREPACKAGED SOFTWARE,,,Contact Information,"111 Sutter Street, Suite 1300, San Francisco, CA 94104",(888) 669-4885,http://www.augmedix.com/,Augmedix,Financial Information,$148.6mil,$18.75 mil (last 12 months),$-17.45 mil (last 12 months),IPO Profile,AUGX,NASDAQ,10.0,$4.00 - $4.00,$40.0 mil,William Blair/ B. Riley Securities/ Benchmark/ Lake Street,-,10/26/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on undervalued businesses which have developed or possess disruptive technology. Among these businesses, we may look at companies engaged in 5G communications, robotics, blockchain and enterprise networking. We intend to focus on companies with an enterprise value between $200 million and $500 million. Our sponsor is a wholly owned subsidiary of Ault Global (NYSE American: DPW). Ault Global owns interests in various subsidiaries and investments that are engaged in the defense-aerospace, industrial, automobile, telecommunications, medical-biopharma and textiles industries. (Note: Ault Disruptive Technologies Corp. priced its SPAC IPO on Dec. 15, 2021, in line with the terms in its prospectus: 10 million units at $10 each to raise $100 million.)",BLANK CHECKS,0,2021,Contact Information,"11411 Southern Highlands Parkway, Suite 240 Las Vegas, Nevada 89141",(949) 444-5464,,Ault Disruptive Technologies Corp.,Financial Information,$125.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ADRT.U,NYSE - American,10.0,$10.00 - $10.00,$100.0 mil,A.G.P./Alliance Global Partners,Brookline Capital Markets,12/16/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are one of the largest and most recognized players in the Peruvian healthcare industry and have a growing presence in Colombia. With more than 30 years of experience in the healthcare industry, we provide oncology healthcare plans in Peru and operate hospitals and clinics in Peru and Colombia that provide high-quality medical services at all levels of complexity. Our mission is to transform healthcare in the countries in which we operate by providing excellent patient outcomes and positive, streamlined patient and plan member experiences at an affordable cost. We believe we are well positioned to fulfill this mission due to our patient-centric culture, scale, innovative use of technology, unique vertically integrated oncology platform in Peru and high degree of horizontal integration in our Peruvian and Colombian healthcare networks, all of which allow us to scale nationally and regionally with cost efficiencies and further advance our strategic development. (Note: Revenue and operating profit figures are for the year ended Dec. 31, 2019, presented in millions of U.S. dollars, converted from millions of Peruvian soles, according to the prospectus.) (Note: Auna S.A.A. withdrew its IPO prospectus on March 14, 2022, SEC records show. The Peruvian company initially filed plans to go public (F-1 filing) on Sept. 30, 2020.)",Services - Offices & Clinics of Doctors of Medicine,6761,1989,Contact Information,"Avenida República de Panamá 3461 San Isidro, Lima, Perú",+51 1-205-3500,http://www.auna.pe/,Auna S.A.A.,Financial Information,,$390.1 mil (last 12 months),$47.2 mil (last 12 months),IPO Profile,AUNA,NYSE,0.0,$0.00 - $0.00,$100.0 mil,Morgan Stanley/ Goldman Sachs,,,Withdrawn,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical-stage biotechnology company leveraging our novel targeted oncology platform to develop a potential new standard of care across multiple cancer indications, with an initial focus on ocular and urologic oncology. Our proprietary platform enables the targeting of a broad range of solid tumors using Virus-Like Particles, or VLPs, that can be conjugated with drugs or loaded with nucleic acids to create Virus-Like Drug Conjugates, or VDCs. Our VDCs are largely agnostic to tumor type and can recognize a surface marker, known as heparan sulfate proteoglycans, or HSPGs, that are specifically modified and broadly expressed on many tumors. AU-011, our first VDC candidate, is being developed for the first line treatment of primary choroidal melanoma, a rare disease with no drugs approved. We have completed a Phase 1b/2 trial using intravitreal administration that has demonstrated a statistically significant growth rate reduction in patients with prior active growth and high levels of tumor control with visual acuity preservation in a majority of patients, as assessed using clinical endpoints in alignment with feedback from the U.S. Food and Drug Administration, or the FDA. These data supported advancement into a Phase 2 dose escalation trial, where we are currently evaluating suprachoroidal, or SC, administration of AU-011. We plan to present six- to 12-month safety and efficacy data from this trial in 2022, and, if favorable, initiate a pivotal trial in the second half of 2022. We are also developing AU-011 for additional ocular oncology indications and plan to file an IND in the United States in second half of 2022 for choroidal metastases. Leveraging our VDCs’ broad tumor targeting capabilities, we also plan to initiate a Phase 1a trial in non-muscle invasive bladder cancer, or NMIBC, our first non-ophthalmic solid tumor indication, in the second half of 2022 and present Phase 1a data from this trial in 2023. VDCs are a novel class of drugs with a dual mechanism of action that promotes cancer cell death by both the delivery of the cytotoxic payload to generate acute necrosis and by activating a secondary immune mediated response. VDCs are analogous to antibody-drug conjugates, or ADCs, another technology that employs a targeting moiety and a cytotoxic payload. (Note: Aura Biosciences priced its IPO on Oct. 28, 2021, at $14 – the low end of its $14-to-$16 range – and increased the number of shares to 5.4 million, up from 5 million in the prospectus, to raise",PHARMACEUTICAL PREPARATIONS,42,2009,Contact Information,"85 Bolton Street Cambridge, MA 02140",(617) 500-8864,http://www.aurabiosciences.com/,"Aura Biosciences, Inc.",Financial Information,$420.15mil,$0 mil (last 12 months),$-23.3 mil (last 12 months),IPO Profile,AURA,NASDAQ,5.4,$14.00 - $14.00,$75.6 mil,Cowen/ SVB Leerink/ Evercore ISI/ BTIG,-,10/29/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on new emerging technology companies with an acute growth potential in Southeast Asia and Australasia in sectors such as the Web 3.0, blockchain, cryptocurrency, digital ledger, e-gaming and other new financial technology and services sectors. (Incorporated in the Cayman Islands) We intend to identify opportunities globally but will focus on attractive opportunities in the Asia Pacific, including the emerging markets of Southeast Asia (such as Singapore, Indonesia, Vietnam, Thailand, Malaysia and the Philippines), Australia and New Zealand. We will not pursue any target nor consummate an initial business combination with any entity that is incorporated, organized or has its principal business operations in China, Hong Kong or Macau. Our sponsor, Aura FAT Projects Capital LLC, is controlled by Tristan Lo, our chairman and co-CEO, and David Andrada, our co-CEO and CFO, who have accumulated broad industry expertise and transaction experience from investing in and operating diverse businesses. In April 2021, Mr. Lo and Mr. Andrada co-founded Fat Projects Acquisition Corp (“FATP”), a special purpose acquisition company incorporated for the purposes of effecting a business combination. Mr. Lo serves as the chairman and Co-CEO of FATP and Mr. Andrada serves as Co-CEO and CFO. FATP completed its initial public offering in October 2021, in which it sold 11.5 million units, each consisting of one FATP ordinary share and one warrant, for an offering price of $10.00 per unit, generating aggregate proceeds of $115 million. As of the date of this prospectus, FATP has not announced a business combination. Thus, Mr. Lo and Mr. Andrada will face a conflict of interest with respect to whether they should present a specific target to FATP or to us. We have a slightly different focus than FATP, so to the extent a target meets a criteria for us or FATP specifically, they will present the target solely to the one better suited to the target. Mr. Lo has been a lifelong entrepreneur, starting his first company in advertising and marketing while completing his business degree at the University of Technology Sydney. Mr. Andrada, a former Global Sector Head at HSBC Group, has served since 2015 as a managing partner of Fat Projects Pte. Ltd., an affiliate of our sponsor, where he helps guide the firm’s capital raisings and M&A activity. (Note: Aura Fat Projects Acquisition Corp. filed its S-1 on March 18, 2022; the SPAC or blank-check company had filed confidentially to go public in late January 2022.)",BLANK CHECK,0,2021,Contact Information,"1 Phillip Street, #09-00 Royal One Phillip Singapore, 048692",+65-3135-1511,,Aura Fat Projects Acquisition Corp.,Financial Information,$126.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,AFARU,NASDAQ,10.0,$10.00 - $10.00,$100.0 mil,EF Hutton,-,4/5/2022,,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Tuesday
General Information,"We intend to focus our search on technology and media companies in Europe, the Middle East and Africa. (New blank check company incorporated in the Cayman Islands.) (Note: Aurora Acquisition Corp. upsized its SPAC IPO at pricing: 22 million units, up from 20 million, at $10 each to raise $220 million.)",BLANK CHECKS,0,2021,Contact Information,"20 North Audley Street, London W1K 6LX, UK",+44 (0)20 3931 9785,,Aurora Acquisition Corp.,Financial Information,$313.75mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,AURCU,NASDAQ,22.0,$10.00 - $10.00,$220.0 mil,Barclays,-,3/4/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to prioritize our search with high-growth technology companies based in Asia and North America that were founded by Asian or Asian-American entrepreneurs who are building a global enterprise supported by forward thinking vision and innovative technology in predictable growth businesses with substantial revenue potential in frontier technologies including, but not limited to, artificial intelligence, blockchain, quantum computing and electric vehicles. (Incorporated in the Cayman Islands) We intend to initially prioritize Asia (excluding the People’s Republic of China (“China”)) and the United States as the geographical focus. We will not undertake our initial business combination with any entity with its principal business operations in China (including Hong Kong and Macau). (Note: Aurora Technology Acquisition Corp. announced the pricing of its SPAC IPO on Feb. 7, 2022, noting that the units (stock and warrants) will start trading the same day (Feb. 7, 2022) on the NASDAQ: 20 million units at $10 each to raise $200 million. The deal was priced in sync with the terms in the prospectus.)",BLANK CHECKS,0,2021,Contact Information,"4 Embarcadero Center Suite 1449 San Francisco, California 94105",(650) 550-0458,,Aurora Technology Acquisition Corp.,Financial Information,$250.35mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ATAKU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Maxim Group LLC,-,2/7/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to initially focus our search on identifying a prospective target business in financial technology or information and business services, which acts as an essential utility to industries that are core to the economy. William P. Foley II is our founder. He will serve as a director. (Editor’s Note: Mr. Foley likes to name his investment vehicles after the scenes of epic battles.) We may also pursue a target outside of the financial technology or information services sector should we find an attractive business that fits within William P. Foley, II’s historical areas of business expertise: real estate, insurance, alcoholic consumer beverages including wine and spirits, sports and business-to-business (“B2B”) business services. We also intend to focus on prospective target businesses that have unseen potential for revenue growth and/or operating margin expansion with high recurring revenue and cash flow, defensible intellectual property and strong market positions within their industries, such as The Dun & Bradstreet Corp., Fidelity National Financial, Inc., Black Knight, Inc. and Ceridian HCM Holding Inc. (Note: Austerlitz Acquisition Corp. I upsized its SPAC IPO at pricing on Feb. 25, 2021: 60 million units, up from 50 million in the prospectus, were priced at $10 each to raise $600 million.)",Blank Checks,0,2020,Contact Information,"1701 Village Center Circle Las Vegas, NV 89134",(702) 323-7330,,Austerlitz Acquisition Corp I,Financial Information,$814.28mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,AUS.U,NYSE,60.0,$10.00 - $10.00,$600.0 mil,Credit Suisse/J.P. Morgan/BofA Securities,-,2/26/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Our founder is William P. Foley II, who leads Trasimene Capital Management. Our sponsor is an affiliate of Trasimene. (This SPAC or blank-check company is incorporated in the Cayman Islands.) We intend to initially focus our search on identifying a prospective target business in financial technology or information and business services, which acts as an essential utility to industries that are core to the economy. We also intend to focus on prospective target businesses that have unseen potential for revenue growth and/or operating margin expansion with high recurring revenue and cash flow, defensible intellectual property and strong market positions within their industries, such as The Dun & Bradstreet Corporation (“Dun & Bradstreet”), Fidelity National Financial, Inc. (“FNF”), Black Knight, Inc. (“Black Knight”) and Ceridian HCM Holding Inc. (“Ceridian”). We believe that a prospective target business will have the potential to benefit from a recovering economy, presenting an opportunity to invest. (Note: Austerlitz Acquisition Corp. II upsized its SPAC IPO at pricing on Feb. 25, 2021: 120 million units, up from 100 million, were priced at $10 each to raise $1.2 billion.)",Blank Checks,0,2020,Contact Information,"1701 Village Center Circle Las Vegas, NV 89134",(702) 323-7330,,Austerlitz Acquisition Corp II,Financial Information,$1628.57mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ASZ.U,NYSE,120.0,$10.00 - $10.00,$1200.0 mil,Credit Suisse/J.P. Morgan/BofA Securities,-,2/26/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a gold exploration company focused on gold targets and making district-scale gold discoveries in Nevada. In specific, we were formed for the purposes of drilling the Kelly Creek Project, a mineral exploration project located on the Battle Mountain-Eureka (Cortez) gold trend in Humboldt County, Nevada. Upon developing an understanding of the prospect of discovering deposits of precious or base metals on the property, we entered into the Kelly Creek Letter of Intent on May 29, 2020. Thereafter, we entered into the JV Agreement. As a result of the foregoing, the Kelly Creek Project became our material mineral exploration project. Nonetheless, we continue to consider other regional opportunities in the event the Kelly Creek Project does not yield favorable results, and in connection therewith we have acquired three other non-material mineral explorations projects. Our other projects are located on the Independence-Jerritt Canyon gold trend in Elko County, Nevada (the Lone Mountain Project), on the Carlin gold trend in Elko County, Nevada (the Miller Project), and in Nye County, Nevada situated in Oligocene volcanic rocks that are roughly the same age as those that host the large Round Mountain gold deposit (the Fourmile Basin Project). *Note: Net loss figure is in U.S. dollars, converted from net loss reported in Canadian dollars in the prospectus, for the 12 months that ended Sept. 30, 2021. (Note: The Street heard that Austin Gold might price its IPO during the week of Dec. 6, 2021, but the pricing did not happen.)",Gold Mining,0,2020,Contact Information,"1021 West Hastings Street, 9th Floor Vancouver, BC Canada V6C 0C3",604-644-6579,http://www.austin.gold/,Austin Gold,Financial Information,$62.6mil,$0 mil (last 12 months),$-1.81 mil (last 12 months),IPO Profile,AUST,NYSE - American,3.0,$4.00 - $6.00,$15.0 mil,Roth Capital Partners,-,12/6/2021,,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Day-to-Day
General Information,"What do Marilyn Monroe, Muhammad Ali and Elvis Presley have in common? The Authentic Brands Group owns the licensing rights of these entertainment icons. Apparel and retail brands Aeropostale, Brooks Brothers, Forever 21, J.C. Penney, Lucky Brand, Nautica and Nine West are part of the Authentic Brands Group. Its other brands include Airwalk, Barneys, Eddie Bauer, Frye, Herve Leger and Juicy Couture. Living Legends Shaquille O’Neal and Julius Irving – their licensing rights are under the Authentic Brands Group. Sports Illustrated magazine – part of the Authentic Brands Group. Authentic Brands Group (ABG) is a world class brand development, marketing and entertainment company. Our company was founded in 2010 by CEO Jamie Salter with an innovative vision to expand the brand licensing paradigm. Our platform combines the operational and financial benefits of a traditional brand licensor with the brand development, marketing and long-term value approach employed by the world’s most successful brands. We own the intellectual property of our brands and receive licensing revenues from a diverse global network of licensees across a range of categories and territories. Our platform integrates brand strategy, innovative marketing, rich content and centralized data analytics capabilities for our portfolio of over 30 iconic global brands, which generated approximately $10 billion in annual Gross Merchandise Value (“GMV”) worldwide for the year ended Dec. 31, 2020. (Note: Authentic Brands Group officially withdrew its IPO in a letter to the SEC dated Jan. 5, 2022. This IPO’s proceeds had initially been estimated at about $1.5 billion, according to some IPO professionals.)",Apparel,184,2010,Contact Information,"1411 Broadway, 21st Floor New York, NY 10018",(212) 760-2410,http://www.authenticbrandsgroup.com/,Authentic Brands Group Inc.,Financial Information,,$528.50 mil (last 12 months),$459.41 mil (last 12 months),IPO Profile,AUTH,NYSE,0.0,$0.00 - $0.00,$100.0 mil,BofASecurities/ J.P. Morgan/ Goldman Sachs/ Jefferies/ UBS Investment Bank/ Wells Fargo Securities/ Cowen/ Guggenheim Securities/ KeyBanc Capital Markets,Canaccord Genuity/ Telsey Advisory Group,,Withdrawn,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
