General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change,Day
General Information,"It is our intention to pursue prospective targets that are focused on health care and biopharma. Sarissa will target businesses with valuations of $500 million to $1 billion that have the potential to be substantially greater over time due to their underlying business characteristics and growth opportunities as a public company. Our focus will be on the health-care industry in the United States and other developed countries. Alexander Denner, Ph.D., serves as the chairman and CEO of Sarissa Capital Acquisition Corp. Our sponsor is an affiliate of Sarissa Capital Management LP, a leading health-care and biopharma investment firm. Sarissa was founded in 2013 by Alexander Denner, Ph.D., the firm’s CEO and chief investment officer, following a successful nearly two-decade career as a health-care investor at Morgan Stanley, Icahn Capital and Viking Capital.",BLANK CHECKS,0,2020,Contact Information,"660 Steamboat Rd Greenwich, CT 06830",203-302-2330,,Sarissa Capital Acquisition Corp.,Financial Information,$218.75mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SRSAU,NASDAQ,17.5,$10.00 - $10.00,$175.0 mil,Cantor,,10/21/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical-stage biopharmaceutical company developing a novel therapeutic product for the acute treatment of migraine. Our product candidate, STS101, is a drug-device combination of a proprietary dry-powder formulation of dihydroergotamine mesylate, or DHE, which can be quickly and easily self-administered with a proprietary pre-filled, single-use, nasal delivery device. DHE products have long been recommended as a first-line therapeutic option for the acute treatment of migraine and have significant advantages over other therapeutics for many patients. However, broad use has been limited by invasive and burdensome administration and/or sub-optimal clinical performance of available injectable and liquid nasal spray products. STS101 is specifically designed to deliver the advantages of DHE while overcoming these shortcomings.",PHARMACEUTICAL PREPARATIONS,11,2016,Contact Information,"400 Oyster Point Boulevard, Suite 221, South San Francisco, CA 94080, US",(650) 410-3200,http://www.satsumarx.com,Satsuma Pharmaceuticals,Financial Information,$249.1mil,$0 mil (last 12 months),$-13.0 mil (last 12 months),IPO Profile,STSA,NASDAQ,5.5,$15.00 - $15.00,$82.5 mil,Credit Suisse/ SVB Leerink/ Evercore,-,9/13/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: This is NOT an IPO. This is a NASDAQ uplisting from the Tel Aviv Stock Exchange. IPOScoop has NO CALL on uplistings. This is an offering of 1,385,042 American Depositary Shares (ADS) with the proposed symbol “SVRE”. Each ADS equals three ordinary shares. The assumed initial public offering price is $7.22 per ADS, the U.S. dollar equivalent of our ordinary shares’ closing price on the Tel Aviv Stock Exchange on March 28, 2022. The ordinary shares trade under the symbol “SAVR” on the Tel Aviv Stock Exchange.) We are a technology company engaged in the design, development and commercialization of an advanced safety solution that can save lives by blocking cellphone (mobile phone) use while driving. (Incorporated in Israel) Our SaverOne system provides an advanced driver safety solution that can identify and monitor mobile phones located in the driver’s vicinity and selectively block use of life-threatening applications. We have three generations of systems – the first two target the automobile aftermarket and the third is intended to target vehicle manufacturers. We have completed development of our Generation 1.0 system and are in the pre-commercialization/early use phase while the development of our Generation 2.0 system which will replace Generation 1.0, is nearing completion and the Generation 3.0 system is in the early stages of development. Our business activity so far has been conducted only in Israel. Our SaverOne system can be used in vehicles owned or leased by companies that are provided to employees, or private vehicles, commercial trucks, buses and other forms of transportation. Our technology is based on our proprietary hardware, software and algorithms, and, because it meets the National Highway Traffic Safety Administration, or NHTSA’s, guidelines for a complete solution for distracted driving as well as offers certain advantages that our competitors do not, we believe we have significant advantages over our competitors in the market. The National Safety Council (NSC) reports that mobile phone use during driving causes approximately 1.6 million traffic accidents annually in the United States alone, leading to the death of approximately 4,600 people and injuring an additional 391,000 people. Moreover, the Federal Motor Carrier Safety Administration, or FMCSA, reported that 71% of commercially driven large-truck crashes occurred because of driver distraction. The number of accidents caused by distracted driving increased each year from 2015 – 2019 according to the NHTSA. Distracted driving due to mobile phone usage is not just a problem in the United States. A number of surveys conducted across Europe and Oceania have revealed troubling statistics about its prevalence across nations. In the Czech Republic, 36% of drivers admitted to using their phone almost every time they get behind the wheel. In both Spain and Ireland, 25% of drivers admitted to using their phone while driving. In Germany, at any given moment an average of 7% of all drivers are distracted while driving. This problem of distracted driving extends to Australia as well, where one-quarter of drivers admitted to using their phone while driving. **Note: Revenue and net loss figures are in U.S. dollars for the year ended Dec. 31, 2021, according to the prospectus.",Services - Computer Programming Services,41,2014,Contact Information,"Em Hamoshavot Rd. 94 Petah Tikvah, Israel",+972-39094177,,SaverOne 2014 Ltd.,Financial Information,$87.65mil,$0.15 mil (last 12 months),$-8.52 mil (last 12 months),IPO Profile,SVRE,NASDAQ,1.4,$7.22 - $7.22,$10.0 mil,ThinkEquity,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are the largest for-profit thrift operator in the United States and Canada. With over 20,000 team members, we operate a total of 306 stores under the Savers, Value Village, Village des Valeurs, Unique, and 2nd Ave banners. We are committed to redefining secondhand shopping by providing one-of-a-kind, low-priced merchandise ranging from quality clothing to home goods in an exciting treasure-hunt shopping environment. We purchase secondhand textiles (i.e., clothing, bedding and bath items), shoes, accessories, housewares, books and other goods from our non-profit partners (“NPPs”), either directly from them or via on-site donations (“OSDs”) at Community Donation Centers at our stores. We then process, select, price, merchandise and sell these items in our stores. Items that are not sold to our retail customers are marketed to wholesale customers, who reuse or repurpose the items they purchase from us. We believe our hyper-local and socially responsible procurement model, industry-leading and innovative operations, differentiated value proposition and deep relationships with our customers distinguish us from other secondhand and value-based retailers. We offer a dynamic, ever-changing selection of items, with an average unit retail (“AUR”) under $5. We have a highly engaged customer base, with over 3.8 million active loyalty program members in the United States and Canada who shopped with us, driving 64.6% of point-of-sale transaction value in the 12 months ended October 2, 2021. As of November 2021, we had 148 stores in the United States, 148 stores in Canada and 10 stores in Australia. We operate under five distinct store banners—Savers, Value Village, Village des Valeurs Unique, and 2nd Ave.",Retail - Thrift stores,20000,1954,Contact Information,"11400 S.E. 6th Street, Suite 125 Bellevue, WA 98004",425-462-1515,http://www.savers.com/,"Savers Value Village, Inc.",Financial Information,,$1128.97 mil (last 12 months),$33.46 mil (last 12 months),IPO Profile,SVV,NYSE,0.0,$0.00 - $0.00,$100.0 mil,J.P. Morgan/ Goldman Sachs/ Jefferies/ UBS Investment Bank/ Baird/ CIBC World Markets/ Guggenheim Securities/ Piper Sandler,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"While we may pursue a business combination target in any business or industry, we intend to focus our search for a target with operations or prospects in the healthcare sector in the Asia Pacific region, which may be a platform in the Asia Pacific region or a global platform with a meaningful Asia Pacific growth thesis.",BLANK CHECKS,0,2019,Contact Information,108 Robinson Road #10-00 Singapore 068900,+65 6438 1080,,SC Health,Financial Information,$200.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SCPE.U,NYSE,15.0,$10.00 - $10.00,$150.0 mil,Credit Suisse,I-Bankers Securities,7/12/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Our differentiated, physics-based software platform enables discovery of high-quality, novel molecules for drug development and materials applications more rapidly, at lower cost, and with, we believe, a higher likelihood of success compared to traditional methods. Our software is used by biopharmaceutical and industrial companies, academic institutions, and government laboratories around the world, and we are the leading provider of computational software solutions for drug discovery. We also apply our computational platform to a broad pipeline of drug discovery programs in collaboration with biopharmaceutical companies, some of which we co-founded. In addition, we are using our platform to advance a pipeline of internal, wholly-owned drug discovery programs.",PHARMACEUTICAL PREPARATIONS,392,1990,Contact Information,"120 West 45th Street, 17th Floor, New York, NY 10036, US",(212) 295-5800,http://www.schrodinger.com,Schrodinger,Financial Information,$1044.6mil,$77.2 mil (last 12 months),$-24.2 mil (last 12 months),IPO Profile,SDGR,NASDAQ,11.9,$17.00 - $17.00,$202.0 mil,Morgan Stanley/ BofA Securities/ Jefferies/ BMO Capital Markets,-,2/6/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to initially focus our search on identifying a prospective target business that may be experiencing liquidity constraints, is financially stressed or has experienced and emerged from a financial restructuring. (Note: Schultze Special Purpose Acquisition Corp. II priced its SPAC IPO on Oct. 7, 2021, in line with the terms in its prospectus: 15 million units at $10 each to raise $150 million.)",BLANK CHECKS,0,2020,Contact Information,"800 Westchester Avenue, Suite S-632 Rye Brook, NY 10573",(914) 701-5260,,Schultze Special Purpose Acquisition Corp. II,Financial Information,$187.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SAMAU,NASDAQ,15.0,$10.00 - $10.00,$150.0 mil,Stifel/ Mizuho Securities,-,10/8/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are mission-driven to create value for innovative companies that are redefining the consumer technology landscape. We are led by the founders of Science, a data-driven investment firm focused on investment opportunities driven by shifting consumer behaviors and the technologies that enable them. (Science Strategic Acquisition Corp. Alpha priced its upsized IPO on Jan. 25, 2021, at 27 million units, up from 22.5 million units, at $10 each to raise $270 million.)",BLANK CHECKS,0,2020,Contact Information,"1447 2nd St Santa Monica, CA 90401",(310) 393-3024,,Science Strategic Acquisition Corp. Alpha,Financial Information,$326.25mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SSAAU,NASDAQ,27.0,$10.00 - $10.00,$270.0 mil,Credit Suisse,-,1/26/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on technology-enabled businesses that offer specific technology solutions, broader technology software and services in the financial services sector. Our sponsor is an affiliate of ION Investment Group Limited, (“ION”), a technology software investment company and an operator of global technology businesses, providing mission-critical workflow automation software, data and analytics to financial institutions, governments and corporations around the world. Our CEO, Mathew J. Cestar, has a multi-decade career in financial services, providing strategic advisory and capital markets services to corporate boards, senior executives, entrepreneurs and financial sponsors globally. Prior to joining ScION Tech Growth I, Mr. Cestar served as a managing director of Credit Suisse and as co-head of its EMEA Investment Banking and Capital Markets division, based in London.",BLANK CHECKS,0,2020,Contact Information,"10 Queen St Place, 2nd Floor London, EC4R 1BE United Kingdom",+44 20 73 98 0200,,ScION Tech Growth I,Financial Information,$625.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SCOAU,NASDAQ,50.0,$10.00 - $10.00,$500.0 mil,UBS Investment Bank/ Citigroup,-,12/17/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on technology-enabled businesses that offer specific technology solutions, broader technology software and services in the financial services sector. (Note: ScION Tech Growth II priced its SPAC IPO on Feb. 9, 2021, in line with the terms in its prospectus: 30 million units at $10 each to raise $300 million.)",BLANK CHECKS,0,2020,Contact Information,"10 Queen St Place, 2nd Floor London, EC4R 1BE United Kingdom",+44 20 73 98 0200,,ScION Tech Growth II,Financial Information,$375.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SCOBU,NASDAQ,30.0,$10.00 - $10.00,$300.0 mil,Citigroup,,2/10/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a leading developer and publisher of digital games on mobile and web platforms. Our total revenue has grown from $168.8 million in 2015 to $416.2 million in 2018, representing a compound annual growth rate, or CAGR, of 35%. The mobile portion of our revenue has grown from $109.4 million in 2015 to $323.3 million in 2018, representing a CAGR of 44%. According to data from Eilers & Krejcik, the average CAGR for mobile revenue in the social casino industry was 25% over the same period. We create our games around compelling user experiences, often using authentic land-based content from Scientific Games to anchor these experiences. Our first social game, Jackpot Party Casino, has continued to grow since its launch in 2012, with many of the players who began playing in 2012 still playing six years later. During the fourth quarter of 2018, our games were played by a total of more than 11.6 million players. Of those players, more than 8.4 million played each month, with approximately 32% of the monthly players playing every day, for an average of 54 minutes each day. During that same quarter, according to Eilers & Krejcik, we achieved an 8.6% share of the mobile social casino market and our revenue growth was 5.5 times as high as the social casino market average.",COMPUTER PROCESSING & DATA PREPARATION,390,2016,Contact Information,"6601 Bermuda Road, Las Vegas, NV 89119, US",(702) 897-7150,http://www.sciplay.com,SciPlay,Financial Information,$2020.3mil,$416.2 mil (last 12 months),$39.0 mil (last 12 months),IPO Profile,SCPL,NASDAQ,22.0,$16.00 - $16.00,$352.0 mil,BofA Merrill Lynch/ J.P. Morgan/ Deutsche Bank Securities,Goldman Sachs/ Morgan Stanley/ Macquarie Capital/ RBC Capital Markets/ Stifel/ Wedbush Securities,5/3/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to initially focus our search on identifying a prospective target business in the healthcare technology or healthcare-related industries in the United States and other developed countries We intend to focus our investment effort broadly across the entire healthcare industry, initially targeting information-driven & tech-enabled services, digital health & related infrastructure, diagnostics, and personalized care solutions, well positioned to capture opportunities created by the accelerating evolution of healthcare delivery. Scott Feuer, our CEO, has spent over 30 years advising, leading, and investing in middle-market enterprises. Mr. Feuer is the CEO of of SCP & CO, which was formerly known as Skyway Group Private Equity, prior to rebranding in 2020. SCP & CO is a Tampa, Florida-based private investment group focused on healthcare, technology, human capital and commercial real estate (Note: SCP & CO Healthcare Acquisition slightly upsized its IPO at pricing on Jan. 21st: 20 million units, up from 17.5 million units, at $10 to raise $200 million. The blank-check company cut its IPO to 17.5 million units, down from 20 million units initially, at $10 each – same price – in an S-1/A filing dated Jan. 6, 2021. This change amounted to a cut of 12.5 percent in the size of the deal.)",BLANK CHECKS,0,2020,Contact Information,"2909 W Bay to Bay Blvd., Suite 300 Tampa, FL 33629",(813) 318-9600,,SCP & CO Healthcare Acquisition Company,Financial Information,$218.75mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SHACU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Barclays/ Piper Sandler,-,1/22/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus on the media and entertainment sectors. (Blank check company incorporated in the Cayman Islands) Our management team has extensive experience with blank check companies, also known as special-purpose acquisition companies (SPACs), going back to 2011, with the following eight SPACs: Spinning Eagle, Soaring Eagle, Flying Eagle, Diamond Eagle, Platinum Eagle, Double Eagle, Silver Eagle and Global Eagle. Eli Baker has been our CEO and a director since November 2021. Mr. Baker is a partner in Eagle Equity Partners (and its related companies). His experience includes serving as president, CFO and secretary of Diamond Eagle from March 2019 until the consummation of its business combination with DraftKings, Inc. (Nasdaq: DKNG), in April 2020. (Note: Screaming Eagle Acquisition Corp. priced its SPAC IPO on Jan. 5, 2022, in line with the terms in its prospectus: 75 million units at $10 each to raise $750 million.)",BLANK CHECKS,0,2021,Contact Information,"955 Fifth Avenue New York, NY 10075",(310) 209-7280,,Screaming Eagle Acquisition Corp.,Financial Information,$937.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SCRMU,NASDAQ,75.0,$10.00 - $10.00,$750.0 mil,Goldman Sachs/ Citigroup,-,1/6/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Our sponsor is an affiliate of Sculptor Capital Management, Inc.,a Delaware corporation listed on the New York Stock Exchange (NYSE: SCU). We intend to capitalize on the ability of our management team, led by the founder and president of Sculptor Real Estate, Steven Orbuch, and the broader Sculptor platform to identify, acquire and operate technology-enabled high-growth businesses that we believe are well positioned to generate significant value and will benefit from the expertise of our management team. These include businesses in real estate-related asset classes, including gaming, leisure, location-based live sports and entertainment, hospitality, residential, digital infrastructure, logistics and healthcare. (Incorporated in the Cayman Islands) Our management team and the broader Sculptor platform have an extensive network of relationships in various sectors within the real estate and real estate-related industries and significant experience in identifying and executing acquisitions, including technology-augmented operating businesses, management companies, real estate services, mixed-use developments, residential, affordable and other housing solutions, real estate platforms, on-demand and flexible real estate arrangements, physical and digital infrastructure, consumer-facing experiential operations, alternative financing programs, travel- and leisure-related enterprises and care delivery. (Note: Sculptor Acquisition Corp. I priced its SPAC IPO on Dec. 8, 2021, but as of 10:15 a.m. EST on Thursday, Dec. 9, the company had not announced pricing terms.)",BLANK CHECKS,0,2021,Contact Information,"9 West 57th Street, 39th Floor, New York, NY 10019",(212) 790-0000,,Sculptor Acquisition Corp I,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,SCUA.U,NYSE,20.0,$10.00 - $10.00,$200.0 mil,Goldman Sachs,-,12/9/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
