General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change,Day
General Information,"We are a late clinical stage biopharmaceutical company focused on helping patients fight cancer with oncolytic viral immunotherapies. Our engineered viruses are designed to induce immunogenic death through direct viral-mediated cytotoxicity in cancer cells, thus releasing tumor neo-antigens and creating a pro-inflammatory microenvironment at the site of injection. Our approach combines an in-depth knowledge of viral immunotherapy with extensive clinical experience across a wide range of indications. Based on the broad range of data that we have generated from our preclinical models and clinical trials using our approach, we have observed what we believe to be systemic immune response against locally injected tumors and their distant metastases. We have established two oncolytic viral immunotherapy platforms based on novel, genetically modified adenovirus and herpes simplex virus (HSV) constructs. In our clinical results to date from CAN-2409, our lead product candidate from our adenovirus platform, and CAN-3110, our lead product candidate from our HSV platform, we have observed that these candidates may have the potential to address significant unmet patient need and improve clinical outcomes in novel indications across broader patient populations. Our most advanced product candidate, CAN-2409, is an off-the-shelf adenovirus product candidate combined with the prodrug valacyclovir that has generated promising clinical activity across a range of solid tumor indications, including our lead indication of prostate cancer. We are currently conducting, as part of our most advanced CAN-2409 program, a Phase 3 clinical trial in the United States under a Special Protocol Assessment, or SPA, with the FDA for CAN-2409 in combination with the prodrug valacyclovir in patients with newly diagnosed localized prostate cancer who have an intermediate or high-risk for progression. We expect to complete enrollment for this trial in the third quarter of 2021 with a final data readout in 2024. We are also evaluating CAN-2409 in newly diagnosed high-grade glioma. The FDA has granted CAN-2409 Fast Track designation for use in this setting in combination with standard of care surgery and chemoradiation. We intend to initiate a potential registrational Phase 3 trial in this indication in the first half of 2022. In addition, we are advancing development of our HSV platform product candidates for different solid tumor indications. Our lead HSV product candidate, CAN-3110, is currently in an ongoing investigator-initiated Phase 1 clinical trial in our initial target indication of recurrent high-grade glioma, and we expect to report additional biomarker results in the fourth quarter of 2021. We are also designing novel candidates based on our HSV platform for the treatment of solid tumors. (Note: Candel Therapeutics priced its downsized IPO on July 26, 2021, in line with its recently reduced terms: 9 million shares at $8 each to raise $72 million. The company cut its IPO on July 26, 2021, by slashing the price to $8 – down from its initial range of $13 to $15 – and raising the number of shares to 9.0 million – up from 6.07 million shares initially – in an S-1/A filing. The Candel deal’s estimated IPO proceeds are $72 million – down 15.27 percent from its initial estimated IPO proceeds of $84.98 million.)",PHARMACEUTICAL PREPARATIONS,50,2003,Contact Information,"117 Kendrick St Suite 450 Needham, MA 02494",(617) 916-5445,http://www.candeltx.com/,Candel Therapeutics,Financial Information,$347.2mil,$0.13 mil (last 12 months),$-20.39 mil (last 12 months),IPO Profile,CADL,NASDAQ,9.0,$8.00 - $8.00,$72.0 mil,Jefferies/ Credit Suisse/ BMO Capital Markets/ UBS Investment Bank,-,7/27/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a leading provider of advanced medical device solutions for a broad range of aesthetic applications. Our brands and products have been recognized for their innovation and as leaders in the high growth medical aesthetics space for almost 40 years. We provide energy-based solutions for primarily elective, cash pay procedures that utilize our leading technologies in laser, pulsed light, RF and microneedling. Our brand promise of “Science. Results. Trust.” guides our commitment to patients who can expect efficacious and clinically proven results when receiving a procedure involving a Candela device. We seek to be the partner of choice for aesthetic practitioners by bringing the best technology solutions to their practices. Through our category-leading products, innovative treatments, robust clinical evidence, extensive post-sale support, and other value drivers, we facilitate practice growth and a quick return on their investment. (Candela postponed its IPO “due to market conditions” on Oct. 27, 2021, hours ahead of when the IPO was scheduled for pricing.)",ELECTROMEDICAL (LASER) & ELECTROTHERAPEUTIC APPARATUS,860,1970,Contact Information,"251 Locke Drive, Marlborough, Massachusetts 01752, U",(508) 358-7400,http://www.candelamedical.com/na,Candela Medical,Financial Information,$1660.8mil,$390.2 mil (last 12 months),$6.7 mil (last 12 months),IPO Profile,CDLA,NASDAQ,14.7,$16.00 - $18.00,$250.1 mil,BofA Securities/ Goldman Sachs/ Barclays,Baird/ Canaccord Genuity/ Stifel/ Oppenheimer/ Stephens/ ING/ R. Seelaus,10/28/2021,Postponed,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on businesses in the cannabis industry that are compliant with all applicable laws and regulations within the jurisdictions in which they are located or operate and, in particular, we will not invest in, or consummate a business combination with, a target business that we determine has been operating, or whose business plan is to operate, in violation of U.S. federal laws, including the U.S. Controlled Substances Act. Moreover, we expressly disclaim any intent to and will not consummate a business combination with a target business located in China or Hong Kong. We intend to focus our search for a target business addressing a large market opportunity with a company that is driving its growth in the medicinal cannabis or cannabinoid industry, which are compliant with all applicable laws and regulations within the jurisdictions in which they are located or operate. We seek to create a “best-in-class” multinational cannabis operator, operating across key markets globally, from cultivation to production and processing, productization, and sales and distribution. We will also target businesses that service or operate adjacent, or ancillary, to the cannabis industry but which are not directly involved in the production, distribution or sale of cannabis. (Canna-Global Acquisition Corp. said on Nov. 30, 2021, that it had priced its SPAC IPO in line with the terms in its prospectus: 20 million units at $10 each to raise $200 million. The stock and warrants were expected to start trading on Tuesday, Nov. 30, 2021, on the NASDAQ.)",BLANK CHECKS,0,2021,Contact Information,"4640 Admiralty Way, Suite 500 Marina Del Rey, California 90292",310-496-5700,,CANNA-GLOBAL ACQUISITION CORP.,Financial Information,$257.63mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CNGLU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,EF Hutton,-,11/30/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: This is NOT an IPO. This is an uplisting to the NASDAQ from the OTCQB. IPOScoop has NO CALL on uplistings.) (From the prospectus: “Our common stock trades on the OTCQB under the symbol “CNBX” and the last sale on Feb. 17, 2022, was $0.08 per share. We expect to effect a reverse split of our common stock at a ratio within a range to be determined by our shareholders at a ratio and date to be determined by our Board of Directors prior to the listing of our common stock on the Nasdaq Capital Market. The share and per share information in this prospectus do not reflect such reverse stock split.”) We are a pre-clinical-stage platform technology biopharmaceutical company, which has developed proprietary innovative medicines in areas of significant unmet medical needs in oncology, with a current focus on colorectal cancer (“CRC”). Our drug candidate under development for CRC is RCC-33, a first-in-class therapy being developed primarily in two settings: one to reduce tumor cell activity in CRC patients as a standalone in neoadjuvant treatment or “window of opportunity” at the time after colonoscopy, prior to cancer staging; and another for patients with refractory to therapy and adjuvant to surgery also at the time after colonoscopy. The RCC-33 proprietary formula consists of a specific synthetic cannabinoid molecular composition that has demonstrated the potential to reduce CRC tumor volume by over 30% in repeated in-vivo studies performed. We intend to initiate Phase I/II clinical trials in 2023. Neoadjuvant treatment is the administration of antitumor therapy as a first step to shrink a cancerous tumor prior to surgical intervention, and our business strategy is to advance our programs through clinical studies including with partners, and to opportunistically add programs in areas of high unmet medical needs through acquisition, collaboration, or internal development. Our activities are centered around our biological laboratory facilities located in Rehovot, Israel, where our scientific team leads our research and development efforts. CRC (colorectal cancer) is the 3rd most diagnosed and 2nd most lethal of all cancers, with approximately 2 million new cases being diagnosed annually worldwide and a current market estimated at $9.26 billion, and which is expected to reach $16.6 billion by 2026.",Pharmaceuticals,9,2004,Contact Information,"# 3 Bethesda Metro Center, Suite 700 Bethesda, MD 20814",(877) 424-2429,,CANNABICS PHARMACEUTICALS INC.,Financial Information,,$0 mil (last 12 months),$-3.19 mil (last 12 months),IPO Profile,CNBX,NASDAQ,0.0,$0.00 - $0.00,$0.0 mil,Roth Capital Partners,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on high-growth companies operating in select emerging markets (excluding China), with the ability to replicate their business models sustainably across other emerging markets or translate their products, services or technologies to developed markets. We will not pursue or consummate an initial business combination with a target that conducts a majority of its business or is headquartered in China (including Hong Kong and Macau). (Incorporated in the Cayman Islands) (Note: Capitalworks Emerging Markets Acquisition Corp. priced its SPAC IPO on Nov. 30, 2021, in sync with the terms in its prospectus: 20 million units at $10 each to raise $200 million.)",BLANK CHECKS,0,2021,Contact Information,"25 West 39th Street, Suite 700 New York, New York 10018",646) 202-1838,,CAPITALWORKS EMERGING MARKETS ACQUISITION CORP,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CMCAU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Barclays,-,12/1/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Mark Ein and Dyson Dryden have established Capitol Investment Corp. V, their fifth blank check company, to invest in and help build an industry-leading public company that will aim to deliver long-term value to stockholders. We are one of only two U.S. sponsor teams of SPACs over $100 million in size to close four SPAC transactions. Mr. Ein was a principal of The Carlyle Group from 1992 to 1999. Mr. Dryden was a managing director in Citigroup’s investment banking division, in its global TMT (technology, media and telecommunications) group. They have worked together for over a decade.",BLANK CHECKS,0,2020,Contact Information,"1300 17th Street North, Suite 820 Arlington, Virginia 22209",(202) 654-7060,,Capitol Investment Corp. V,Financial Information,$375.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CAP.U,NYSE,30.0,$10.00 - $10.00,$300.0 mil,Citigroup/ Deutsche Bank/ Morgan Stanley,-,12/2/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: Capital Investment Corp. VI withdrew its SPAC IPO prospectus in an SEC filing dated March 4, 2022; the SPAC had filed plans to go public in February 2021.) Mark Ein and Dyson Dryden have established Capitol Investment Corp. VI, their sixth blank check company, to invest in and help build an industry-leading public company that will aim to deliver long-term value to stockholders. Mr. Ein and Mr. Dryden have worked together for over a decade. We are one of only four U.S. sponsor teams of SPACs over $150 million in size to close four SPAC mergers. We believe that our extensive investing and company building experience, long track record with public acquisition companies, broad network of relationships, strategic expertise and deep engagement as proactive directors and advisors, combined with the capital raised in this offering, can be a meaningful catalyst for growth and value creation for the business that we partner with over the long term.",BLANK CHECKS,0,2021,Contact Information,"1300 17th Street North, Suite 820 Arlington, Virginia 22209",(202) 654-7060,http://www.capinvestment.com/,Capitol Investment Corp. VI,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CICX.U,NYSE,20.0,$10.00 - $10.00,$200.0 mil,Citigroup/Deutsche Bank Securities,JMP Securities,,Withdrawn,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: Capitol Investment Corp. VII withdrew its SPAC IPO prospectus in an SEC filing dated March 4, 2022.) This is the seventh blank-check company or SPAC formed by Mark Ein and Dyson Dryden. They have worked together for over a decade. We are one of only four U.S. sponsor teams of SPACs over $150 million in size to close four SPAC mergers.",BLANK CHECKS,0,2021,Contact Information,"1300 17th Street North, Suite 820 Arlington, Virginia 22209",(202) 654-7060,,Capitol Investment Corp. VII,Financial Information,$500.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CIC.U,NYSE,40.0,$10.00 - $10.00,$400.0 mil,Citigroup/Deutsche Bank Securities/BofA Securities,-,,Withdrawn,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"While we may pursue an acquisition opportunity in any business industry or sector, we intend to capitalize on the ability of our management team to identify, acquire and manage a business in the consumer, healthcare and technology, media and telecommunications (“TMT”) industries that can benefit from our differentiated and proprietary deal flow, leading brand name and global network. We intend to focus our search on business combination targets with an aggregate enterprise value ranging from $600.0 million to $1.5 billion.",BLANK CHECKS,0,2020,Contact Information,"405 West 14th Street, Austin, TX 78701, US",512-340-7800,,Capstar Special Purpose Acquisition,Financial Information,$250mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CPSR.U,NYSE,24.0,$10.00 - $10.00,$240.0 mil,Citigroup/ UBS Investment Bank/ BTIG,-,7/2/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a B2B e-commerce platform of automotive products and a supplier of auto perfume and auto air fresheners. Since our inception in 2004, we have been specializing in the development, manufacturing and sales of auto perfume and air fresheners. We also operate an online B2B marketplace of automotive products focusing on serving wholesale and retail customers in China. Our business operation currently consists of three aspects: B2B e-commerce platform, automotive products and auto beauty services. (Note: Car House Holding Co., Ltd., withdrew its IPO in a July 13, 2021, registration withdrawal filing with the SEC. The company had initially filed to go public in June 2020.)","CLEANING, POLISHING AND SANITATION PREPARATIONS",534,2016,Contact Information,"Building 3, No.16, Science and Technology 4th Road, Songshan Lake High-Tech Industrial Development Zone, Dongguan, Guangdong, China",+86 769 3889-7488,http://www.car-house.cn,"Car House Holding Co., Ltd.",Financial Information,$109.7mil,$35.2 mil (last 12 months),$5.6 mil (last 12 months),IPO Profile,CARH,NASDAQ,3.9,$6.50 - $7.50,$27.0 mil,Network 1 Financial Securities,-,,Withdrawn,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a medical device company focused on transforming vascular closure for the benefit of patients, hospitals and physicians. Our products address the over 5.6 million catheter-based coronary, peripheral and electrophysiology procedures in the United States that require vascular access site closure each year. We have purposefully built and optimized our VASCADE family of products to address the key clinical and economic challenges of manual compression, the traditional standard of care for vascular closure in these procedures. Designed around an easy to use, catheter-based delivery system and the natural clot-inducing properties of collagen, our VASCADE device is the only marketed vascular closure device clinically proven to both increase workflow efficiency and reduce access site complications relative to manual compression for coronary and peripheral procedures. Similarly, our VASCADE MVP device is the only marketed vascular closure device clinically proven and labeled to improve workflow relative to manual compression for electrophysiology procedures. Importantly, these improvements drive meaningful cost savings for our customers, which consist of hospitals, ambulatory surgery centers and other treatment facilities. We believe our substantial body of clinical evidence supports the compelling value proposition of our products and will drive their continued adoption in the $1.4 billion annual addressable U.S. market for vascular access site closure in coronary, peripheral and electrophysiology procedures. Catheter-based, minimally invasive alternatives to open surgery have transformed cardiovascular medicine. The majority of these procedures gain access to the vascular system through the large femoral artery or vein in the patient’s groin, which creates an access site opening in the vessel that requires closure. In 2019 in the United States, there were approximately 5.2 million catheter-based coronary and peripheral procedures, and 400,000 catheter-based electrophysiology procedures, the latter of which generally require two to five access sites per procedure.",Surgical & Medical Instruments & Apparatus,142,2002,Contact Information,"1615 Wyatt Drive Santa Clara, CA 95054",(408) 470-7170,http://www.cardivamedical.com/,"Cardiva Medical, Inc.",Financial Information,,$40.7 mil (last 12 months),$-13.2 mil (last 12 months),IPO Profile,TBA,NYSE,0.0,$0.00 - $0.00,$75.0 mil,J.P. Morgan/ BofA Securities/ Canaccord Genuity/ Stifel,,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical-stage biopharmaceutical company dedicated to transforming the lives of patients with devastating diseases by applying our novel CRISPR platform, CRISPR hybrid RNA-DNA, or chRDNA, pronounced “chardonnay,” toward the development of next-generation genome-edited cell therapies. Our renowned founders, including a Nobel laureate, are pioneers in CRISPR genome editing. Our chRDNA technology has demonstrated superior specificity and high efficiency in preclinical studies, which enables us to perform multiple precise genomic edits, while maintaining genomic integrity. We believe that our technology has broad potential to generate gene and cell therapies in oncology and in therapeutic areas beyond oncology, including immune cell therapies, cell therapies derived from genome-edited induced pluripotent stem cells, or iPSCs, and in vivo genome-editing therapies. The genome-editing technologies currently used in the allogeneic cell therapy field generally have limited efficiency, specificity and versatility for performing the multiple precise genomic edits necessary to address insufficient persistence. Our chRDNA technology is designed to address these genome-editing limitations and improve cell therapy activity. (Note: Caribou Biosciences further upsized its IPO at pricing on July 22, 2021, to 19 million shares – up from 17 million shares in its increased terms in an SEC filing earlier in the day – and priced the stock at $16 – the top of its $14-to-$16 range – to raise $304 million. In an S-1/A filing with the SEC early in the morning of July 22, 2021, Caribou Biosciences upsized its IPO by 26 percent to 17 million shares – up from 13.5 million in its S-1 – and kept the price range at $14 to $16. (Note: On its first day of trading on July 23, 2021, Caribou’s stock opened at $17.65, hit an intraday high of $19.68, and closed at $16.32.)",BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),76,2011,Contact Information,"2929 7th Street, Suite 105, Berkeley, California 94710. US",(510) 982-6030,http://www.cariboubio.com,Caribou Biosciences,Financial Information,$820.65mil,$12.3 mil (last 12 months),$-37.7 mil (last 12 months),IPO Profile,CRBU,NYSE,19.0,$16.00 - $16.00,$304.0 mil,BofA Securities/ Citigroup/ SVB Leerink,-,7/23/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are an omni-channel brand focused on soft and sustainable bedding, clothing and bath goods made of eco-friendly viscose from bamboo, or Bamboo, one of the most renewable and sustainable resources on the planet. We’ve become one of the few brands that has successfully developed a full line of products and home goods that use fabrics produced from Bamboo. We sell our products through our fast-growing e-commerce channel, modern and efficient showrooms, and a wholesale channel. Our longstanding marketing partnerships with major cruise lines provide us access to tens of thousands of new customers who visit our unique footprint of showrooms located in high-traffic destinations and cruise ports-of-call. We also partner with major e-commerce merchants, including Amazon, Costco, BedBath&Beyond and Target, to increase our online presence and sell our products. (Note: The pricing of Cariloha’s IPO is now TBA, the Street hears on Feb. 24, 2022, following news of Russia’s attack on Ukraine. There had been some expectation that the deal might get priced during the week of Feb. 21, 2022. The deal’s timing has been pushed back a few times during February. In an SEC filing dated Feb. 11, 2022, Cariloha downsized its IPO to 2.0 million shares, down from 2.3 million shares, and cut the price range to $9 to $11, down from $12 to $14, to raise $20 million (mid-point pricing).; the reduction in size and price range represents a cut of about 33 percent in the IPO, which was initially estimated to raise $29.9 million. The IPO was originally expected to price on Feb. 10, 2022.)",Apparel & Other Finished Products of Fabrics & Similar Material,226,2007,Contact Information,"280 West 10200 South, Suite 300 Sandy, Utah 84070",(801) 562-3001,http://www.cariloha.com/,"Cariloha, Inc.",Financial Information,$120.0mil,$48.64 mil (last 12 months),$-0.85 mil (last 12 months),IPO Profile,ALOHA,NASDAQ,2.0,$9.00 - $11.00,$20.0 mil,Roth Capital Partners/ Oppenheimer & Co.,Craig-Hallum,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"While our efforts to identify a target business may span many industries and regions around the world, we intend to focus our search for prospects within the technology industry. We have not selected any potential business combination target and we have not, nor has anyone on our behalf, initiated any substantive discussions, directly or indirectly, with any potential business combination target. While we intend to search for a potential business combination target in the technology industry, our search efforts may span many industries and our ability to locate a potential target is subject to the uncertainties discussed elsewhere in this prospectus.",BLANK CHECKS,0,2020,Contact Information,"533 Airport Blvd, Suite 400, Burlingame, CA 94010, US",(619) 736-6855,,Carney Technology Acquisition Corp. II,Financial Information,$446.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,CTAQU,NASDAQ,35.0,$10.00 - $10.00,$350.0 mil,Morgan Stanley/ Cantor/ Mizuho Securities,-,12/9/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
