General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change,Day
General Information,"We intend to focus our search on businesses that may provide significant opportunities for attractive investor returns. Our efforts to identify a prospective target business will not be limited to a particular industry or geographic region and may include, without limitation, targets in industries such as mobility, transportation, new energy, software, infrastructure, consumer, defense and cybersecurity, business and real estate services, financial and data services, healthcare, diversified industrial manufacturing, technology, distribution and services, as well as companies that help to address evolving environmental, social and governance (“ESG”) related issues. James A. Graf, our CEO, has served as a founder and executive officer or as a non- independent director of five special purpose acquisition companies (SPACs) formed for the purpose of effecting a business combination that raised approximately $1.6 billion in aggregate in their initial public offerings over the last 10 years, all of which have successfully consummated business combinations. He is an independent director of another SPAC focused on the technology industry in Southeast Asia and Australia. Our co-presidents, Gus Garcia and Lewis Silberman, and our CFO, Anantha Ramamurti, have collectively advised on or raised capital for 18 SPAC transactions since July 2020.",BLANK CHECKS,0,2021,Contact Information,"1790 Hughes Landing Blvd., Suite 400 The Woodlands, Texas 77380",(346) 442-0819,,Graf Acquisition Corp. IV,Financial Information,$187.50mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,GFOR.U,NYSE,15.0,$10.00 - $10.00,$150.0 mil,J.P. Morgan/ Oppenheimer & Co.,-,5/21/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: GRAIL, Inc., withdrew its IPO plans on Aug. 23, 2021, following completion of its acquisition on Aug. 18, 2021, by Illumina. The U.S. Federal Trade Commission is challenging the acquisition and the matter is set to go to trial today – Aug. 24, 2021, at the FTC. This case marks the first “vertical” trial in years, Reuters reported. The European Union is also critical of Illumina for completing the deal without regulatory approval. The EU began an investigation in June of the pending merger. GRAIL had filed to go public in September 2020. In 2015, GRAIL was formed within Illumina. In 2016, GRAIL received investments from third parties and began operating as a stand-alone company, the prospectus says.) We are a healthcare company focused on saving lives and improving health by pioneering new technologies for early cancer detection. Our multi-cancer early detection blood test, Galleri, is designed as a screening test for asymptomatic individuals over 50 years of age. We plan to commercially launch Galleri in 2021 as a laboratory developed test. In a clinical study, an earlier version of Galleri identified over 50 types of cancers, over 45 of which lack recommended screenings. (These cancers include cancer of the bladder, the anorectal area, the esophagus, the pancreas , the liver, the ovary and the uterus, as well as melanoma.) Data showed that when our test detected a cancer, it was also able to localize the cancer signal with high accuracy.",Services - Medical Laboratories,436,2015,Contact Information,"1525 O’Brien Drive Menlo Park, California 94025",(650) 542-0372,https://grail.com/,"GRAIL, Inc.",Financial Information,,$0 mil (last 12 months),$-264.1 mil (last 12 months),IPO Profile,GRAL,NASDAQ,0.0,$0.00 - $0.00,$100.0 mil,Morgan Stanley/ Goldman Sachs/ BofA Securities/ Cowen/ Evercore ISI,,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: This is NOT an IPO. This is an NYSE American uplisting – a public offering of American Depositary Shares (ADS) – in an uplisting from the OTCQX market. IPOScoop has NO CALL on uplistings. Graphex Group Limited is incorporated in the Cayman Islands. Its principal office is in Hong Kong. It has a subsidiary office in Royal Oak, Michigan.) Public offering details from the prospectus: “Each ADS represents 20 ordinary shares of GGL, par value HK$0.01 per share. We expect the public offering price of the ADSs to be based on the between [$ ] and [$ ] per share. The public offering price per ADS will be determined through negotiation between us and the underwriters in the offering and may be at a discount to the current market price of the ADSs on the OTCQX. Currently, these ordinary shares are traded on the Hong Kong Stock Exchange with the stock number of 6128.HK and ADSs are traded on the OTC Market under the symbol GRFXY. GGL has applied to have the ADSs listed on the NYSE American LLC stock exchange market (“NYSE American”) under the symbol “GRFX.” “ GGL is a holding company with two significant business segments — (1) graphene products and related businesses, including battery storage solutions for clean energy that deliver reliable and cost-competitive power in a safe and environmentally sustainable way for electric vehicles (“EV”) and renewable power producers; and (2) other businesses (a landscape architecture and design business as well as a catering business; the catering business has been largely suspended due to the COVID-19 pandemic). We are a leading manufacturer of natural spherical graphite and specialized graphite products that are used primarily in lithium-ion (“Li-ion”) batteries typically for electric vehicles and clean energy storage solutions. Graphene is a one-atom-thick layer of graphite, a commonly found mineral. Graphene is the thinnest and hardest known material with superior electronic and thermal conductivity and light transmission properties that enable a broad range of applications. Our graphene products operations are based in the PRC and are strategically located near the largest accessible supply source of high-quality natural graphite in the world. We currently supply approximately 30 customers in the People’s Republic of China (PRC), including wholesalers, traders and battery manufacturers. The primary customers for our graphene products include manufacturers of automotive batteries, conductive agents, refractory materials for the steel industry, and heat sink materials for precision electronics. We have 23 patents related to our Graphene Products Business in the PRC, including for products, production methods, machinery design, and environmental protection. Our primary graphene products are: **Spherical graphite of D50=10-15µm (“SG”), which is an essential material for the production of anodes for Li-ion batteries used in electric vehicles (“EV”) and grid energy storage; **High-purity graphite (“HPG”), which contains over 99.95% carbon with less than 0.2% moisture. HPG has superior electric and thermal conductivity, resistance to corrosion, and chemical stability. HPG is used in refractory materials and advanced coatings, among other products, and **Micronized graphite (“MG”), which is a by-product of our production process, with outstanding oxidation resistance under high temperature, lubricative, formability, electric and thermal conductivity, and adhesive properties, and it has several applications, including corrosion-resistant coating, lubricants,and other new composite materials. ​ We believe that the market for our graphene products will continue to experience significant growth. Our graphene products’ market is driven primarily by demand for Li-ion batteries that require SG for anode material and for lithium plasma. We believe that a significant driver for Li-ion batteries is their use in EV and in grid-storage applications. According to a 2020 International Energy Agency report, the PRC accounted for 47% of the global EV stock in 2019 at a market penetration rate of approximately 5%. Based on certain industry studies, we believe that the global EV penetration rate for new vehicles in 2050 could be as much as 70%. A typical Li-ion High-Energy (100 Ah) cell of around 3,400g requires over 650g of graphite and each EV contains approximately 70kg of graphite. Note: For the 12 months that ended June 30, 2021, GGL reported total revenue of HK$416.30 million – equal to US$53.18 million – and a net loss of HK$114.9 million – equal to a net loss of US$14.68 million.",Electrical Industrial Apparatus,480,1981,Contact Information,11/F COFCO Tower 262 Gloucester Road Causeway Bay Hong Kong,+ 852 2559 9438,,Graphex Group Limited (GGL),Financial Information,,$53.18 mil (last 12 months),$-14.68 mil (last 12 months),IPO Profile,GRFX,NYSE - American,0.0,$0.00 - $0.00,$14.0 mil,EF Hutton,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical-stage, next-generation gene editing company harnessing high efficiency targeted gene integration to develop a new class of therapies to potentially cure a wide range of serious and life-threatening diseases. We are pioneering a precision gene editing approach to achieve one of medicine’s most elusive goals: to precisely “find & replace” any gene in the genome. Our next-generation gene editing platform allows us to precisely correct mutations, replace entire disease-causing genes with normal genes, or insert new genes into predetermined, safe locations. We believe our approach could enable broad applications to transform human health, including directly correcting mutations, engineering cells to permanently deliver therapeutic proteins, and precisely engineering effector cells to treat or cure a wide range of serious genetic and other diseases, including cancer, autoimmune and neurodegenerative diseases. (Note: Graphite Bio upsized its IPO at pricing on June 24, 2021, to 14 million shares – up from 12.5 million shares in the prospectus – at $17 – the top of its $15-to-$17 price range – to raise $238 million.)",BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),27,2017,Contact Information,"279 East Grand Avenue, Suite 430, South San Francisco, CA 94080, UD",(650) 484-0886,https://graphitebio.com,"Graphite Bio, Inc.",Financial Information,$871.7mil,$0 mil (last 12 months),$-87.9 mil (last 12 months),IPO Profile,GRPH,NASDAQ,14.0,$17.00 - $17.00,$238.0 mil,Morgan Stanley/ BofA Securities/ Cowen/ SVB Leerink,-,6/25/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical-stage biopharmaceutical company focused on developing transformative medicines for the treatment of diseases of the retina and optic nerve. Our novel proprietary technologies are designed to release drugs in ocular tissue at a controlled rate for up to 12 months in order to improve patient compliance, reduce healthcare burdens and, ultimately, deliver better clinical outcomes. Our lead product candidate, GB-102, is an intravitreal injection of a microparticle depot formulation of sunitinib, a potent inhibitor of neovascular growth and permeability, which are leading causes of retinal disease. We are developing GB-102 as a once-every-six months intravitreal injection for the treatment of wet age-related macular degeneration, or wet AMD, and diabetic macular edema, or DME. We are also using our proprietary technologies to develop GB-103, a once-a-year formulation of GB-102, for the treatment of diabetic retinopathy, or DR, as well as GB-401, an intravitreally injectable depot formulation of a beta-adrenergic blocking agent prodrug with a dosing regimen of once every six months or longer for the treatment of primary open-angle glaucoma, or POAG.",Pharmaceuticals,4,2011,Contact Information,"275 Shoreline Drive, Suite 450 Redwood City, CA 94065",(650) 487-2800,http://www.graybug.com,Graybug Vision,Financial Information,$306.56mil,$0 mil (last 12 months),$-43.6 mil (last 12 months),IPO Profile,GRAY,NASDAQ,5.6,$16.00 - $16.00,$90.0 mil,SVB Leerink/ Piper Sandler,Needham & Co./ Wedbush PacGrow,9/25/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are currently engaged in the businesses of specialty agriculture farming of alfalfa, wasteland transformation, agriculture harvesting services and biomass raw materials (straw and agriculture residue) collection and processing for power plants and paper mills. Alfalfa is a preferred feed for livestock and fresh alfalfa is a top choice for cattle. It can also be processed as hay, hay meal or with a mixture of other animal feeds. High-quality alfalfa is essential for the production of organic milk and for the livestock farming, including cattle, sheep and pigs. More than 50 percent of China’s supply of alfalfa comes from the United States. Inner Mongolia is the province with the highest consumption of high-quality alfalfa in China, and its milk output accounts for about one fifth of China’s total. High quality alfalfa products are in short supply in Inner Mongolia and China, and there is a large market for our alfalfa products, as a substitute for imports. We own large agricultural machinery and equipment and are well-equipped to operate on a modern agriculture production scale, compared to most farmers in China.",Agricultural Services,30,2013,Contact Information,"9th Floor, Lvdi Zhihai Tower A3 North Kerqin Road, Nandian Street, Xincheng District Huhe Haote City, Inner Mongolia 010000",+ (86) 471-5287999,http://www.nmgqqcy.net/,"Green Grass Ecological Technology Development Co., Ltd.",Financial Information,,$24.1 mil (last 12 months),$5.8 mil (last 12 months),IPO Profile,QQCY,NASDAQ,0.0,$0.00 - $0.00,$24.3 mil,TBA,,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to capitalize on the ability of our management team to identify, acquire and manage a business in the Financial Technology (or “FinTech”) sector that can benefit from our differentiated and proprietary deal flow, leading brand name and global network. We believe our management team is well suited to identify opportunities that have the potential to generate attractive risk-adjusted returns for our shareholders. (Incorporated in the Cayman Islands) (Note: Green Visor Financial Technology Acquisition Corp. I upsized its SPAC IPO on Nov. 8, 2021, to 17.4 million units, up from 15 million units, at $10 each to raise $174 million.)",BLANK CHECKS,0,2021,Contact Information,"88 Kearny Street, Suite 850 San Francisco, CA 94108",(650) 489-6697,,Green Visor Financial Technology Acquisition Corp. I,Financial Information,$187.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,GVCIU,NASDAQ,17.4,$10.00 - $10.00,$174.0 mil,Mizuho Securities,-,11/9/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We will seek to acquire those businesses that are currently strategically significant in the Asian markets. Such sectors include: Internet and high technology, financial technology (including technology applied in financial services or used to help companies manage the financial aspects of their business), logistics, clean energy, health care, consumer and retail, energy and resources, food processing, manufacturing and education.",BLANK CHECKS,0,2018,Contact Information,"505 Eshan Road, Floor 6, Pudong New District, Shanghai, 200120",(86) 21-2025 7919,,Greencity Acquisition,Financial Information,$52.6mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,GRCYU,NASDAQ,4.0,$10.00 - $10.00,$40.0 mil,Ladenburg Thalmann,Brookline Capital Markets (a division of Arcadia Securities),7/24/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a leading distributor of premium vaporization products and consumption accessories in the United States and have a growing presence in Canada. Our customers include over 6,600 independent smoke shops and regional retail chain stores, which we estimate collectively operate approximately 9,700 retail locations, and hundreds of licensed cannabis cultivators, processors and dispensaries. We also own and operate two of the most visited North American direct-to-consumer e-commerce websites in the vaporization products and consumption accessories industry, VaporNation.com and VapeWorld.com, which offer convenient, flexible shopping solutions directly to consumers.",WHOLESALE-DURABLE GOODS,256,2018,Contact Information,"1095 Broken Sound Parkway, Suite 300, Boca Raton, FL 33487, US",(877) 292-7660,http://256www.gnln.com,Greenlane Holdings,Financial Information,$1607.3mil,$178.9 mil (last 12 months),$-5.9 mil (last 12 months),IPO Profile,GNLN,NASDAQ,6.0,$17.00 - $17.00,$102.0 mil,Cowen and Company/ Canaccord Genuity,Ladenburg Thalmann/ Roth Capital Partners/ Northland Securities,4/18/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: Not an IPO. This is a Canadian electric bus manufacturer’s step-up listing in the U.S. to the NASDAQ. Our common shares are listed on the TSX Venture Exchange in Canada under the symbol “GPV” and quoted on the OTC Markets Group’s OTCQB under the symbol “GPVRF.”)  From the prospectus: Although this is our initial public offering of our common shares in the United States, our common shares are listed on the TSX Venture Exchange in Canada under the symbol “GPV” and quoted on the OTC Markets Group’s OTCQB under the symbol “GPVRF.” The last reported sale price of our common shares on the TSX Venture Exchange on August 18, 2020 was CDN$1.28 or $0.9719 (based on the rate of exchange on that day). The last reported sale price of our common shares on the OTCQB on August 18, 2020 was $0.9779. We have applied for listing of our common shares on the Nasdaq Capital Market under the symbol “GP.” No assurance can be given that our application will be approved. We design, build and distribute a full suite of high-floor and low-floor vehicles, including transit buses, school buses, shuttle buses, a double decker bus and cargo van. We employ a clean-sheet design to manufacture all-electric buses that are purpose built to be battery powered with zero emissions. We integrate global suppliers for key components, such as Siemens or TM4 for the drive motors, Knorr for the brakes, ZF for the axles and Parker or I/O Controls for the dash and control systems. This original equipment manufacturer platform allows us to meet the specifications of various operators while providing standard parts for ease of maintenance and accessibility for warranty requirements. We are an original equipment manufacturer of Class 4-8 commercial, heavy-duty bus chassis for products ranging from a 25-foot Min-eBus to a 45-foot double decker bus. We utilize various contract manufacturers in Malaysia, Taiwan, Hong Kong and China for all of the major components with final assembly in Porterville, California.",Electric Vehicles,48,2010,Contact Information,"#240 - 209 Carrall Street Vancouver, British Columbia V6B 2J2, Canada.",(604) 563-4144,https://www.greenpowerbus.com,GreenPower Motor,Financial Information,$371.7mil,$13.5 mil (last 12 months),$-5.2 mil (last 12 months),IPO Profile,GP,NASDAQ,1.9,$20.00 - $20.00,$38.0 mil,B.Riley FBR/ Roth Capital Partners,ThinkEquity/ Maxim Group/ PI Financial Corp.,8/28/2020,,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Our initial business combination and value creation strategy will be to identify, acquire and, after our initial business combination, assist in the growth of a business in the cannabis industry.",BLANK CHECKS,0,2019,Contact Information,"1000 Woodbury Road, Suite #212, Woodbury, NY 11797, US",(516) 346-6270,,Greenrose Acquisition,Financial Information,$190.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,GNRSU,NASDAQ,15.0,$10.00 - $10.00,$150.0 mil,Imperial Capital,I-Bankers Securities,2/11/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Our efforts to identify a prospective target business will not be limited to a particular industry or geographic region, although we intend to focus our search on target businesses operating in China, and other regions in Asia and North America in the life sciences and healthcare industries.",BLANK CHECKS,0,2019,Contact Information,"No. 10-37C, Lane One, Weifang West Road, Pudong District, Shanghai 200122 China",8621-5888 2320,,GreenVision Acquisition,Financial Information,$62.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,GRNVU,NASDAQ,5.0,$10.00 - $10.00,$50.0 mil,I-Bankers Securities Inc.,-,11/19/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a biopharmaceutical company developing GP2, an immunotherapy designed to prevent the recurrence of breast cancer following surgery. GP2 is a 9 amino acid transmembrane peptide of the HER2/neu (human epidermal growth factor receptor 2) protein, a cell surface receptor protein that is expressed in a variety of common cancers, including expression in 75% of breast cancers at low (1+), intermediate (2+), and high (3+ or over-expressor) levels. In a Phase IIb clinical trial completed in 2018, no recurrences were observed in the HER2/neu 3+ adjuvant setting after median 5 years of follow-up, if the patient received the 6 primary intradermal injections over the first 6 months. We are planning to commence a Phase III clinical trial in 2020.",PHARMACEUTICAL PREPARATIONS,3,2006,Contact Information,"3992 Bluebonnet Dr., Building 14 Stafford, TX 77477, US",(832) 819-3232,http://www.greenwichlifesciences.com,Greenwich LifeSciences,Financial Information,$74.7mil,$0 mil (last 12 months),$-3.4 mil (last 12 months),IPO Profile,GLSI,NASDAQ,1.3,$5.75 - $5.75,$7.3 mil,Aegis Capital,-,9/25/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a high-growth, extreme value retailer of quality, name-brand consumables and fresh products sold through a network of independently operated stores. Each of our stores offers a fun, treasure hunt shopping experience in an easy-to-navigate, small-box format. An ever-changing assortment of “WOW!” deals, complemented by everyday staple products, generates customer excitement and encourages frequent visits from bargain-minded shoppers. Our flexible buying model allows us to offer quality, name-brand opportunistic products at prices generally 40% to 70% below those of conventional retailers. Entrepreneurial IOs run our stores and create a neighborhood feel through personalized customer service and a localized product offering. This differentiated approach has driven 15 consecutive years of positive comparable store sales growth.",GROCERY STORES,906,2014,Contact Information,"5650 Hollis Street, Emeryville, CA 94608, US",(510) 845-1999,http://www.groceryoutlet.com,Grocery Outlet Holding,Financial Information,$1585.4mil,$2343.4 mil (last 12 months),$14.1 mil (last 12 months),IPO Profile,GO,NASDAQ,17.2,$22.00 - $22.00,$378.1 mil,BofA Merrill Lynch/ Morgan Stanley/ Deutsche Bank Securities/ Jefferies/ Barclays/ Goldman Sachs/ Guggenheim Securities/ UBS Investment Bank/ Cowen,Telsey Advisory Group/ Drexel Hamilton/ Penserra Securities,6/20/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: This is a digital media-focused SPAC or blank-check company brought to you by the people behind Thrillist and PopSugar.) We currently intend to combine with Group Nine Media, Inc., a digital media company and the parent company of our sponsor, concurrent with the completion of our initial business combination. We will not, however, complete an initial business combination with only Group Nine Media. We initially intend to focus our search on target businesses in the digital media and adjacent industries, including the social media, e-commerce, events, and digital publishing and marketing sectors.  Our chairman and CEO is Ben Lerer, who is also the chairman and CEO of Group Nine Media. Mr. Lerer has led Group Nine Media since its inception, successfully rolling up and integrating four digital content publishers, Thrillist, NowThis, The Dodo, and Seeker, to form the company in 2016. Since 2016, Mr. Lerer has led Group Nine Media’s acquisitions of JASH, an Emmy-nominated, Cannes Lions and Sundance Film Festival award-winning production studio, in 2017, and POPSUGAR, a prominent digital lifestyle brand for women, in 2019. Our president and director, Brian Sugar, joined Group Nine Media with the acquisition of POPSUGAR, which he co-founded with his wife, Lisa Sugar, in 2006. Mr. Sugar had served as CEO of POPSUGAR since its inception.",BLANK CHECKS,0,2020,Contact Information,"568 Broadway Floor 10 New York, New York 10012",(646) 786-1980,,Group Nine Acquisition,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,GNACU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Barclays/ CODE Advisors,-,1/15/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are in the business of developing, producing, marketing and selling raw materials, white label products and end consumer products containing the industrial hemp plant extract, Cannabidiol (“CBD”). We sell to numerous consumer markets including the botanical, beauty care, pet care and functional food sectors. We seek to take advantage of an emerging worldwide trend to re-energize the production of industrial hemp and to foster its many uses for consumers. The development of products in this highly regulated industry carries significant risks and uncertainties that are beyond our control. As a result, we cannot assure that we will successfully market and sell our products or, if we are able to do so, that we can achieve sales volume levels that will allow us to cover our fixed costs.",consumer goods,90,2018,Contact Information,"1710 Whitney Mesa Drive, Henderson, NV 89014. US",(701) 353-5425,,"GROVE, INC.",Financial Information,,$19.6 mil (last 12 months),$-0.47 mil (last 12 months),IPO Profile,GRVI,NASDAQ,2.2,$5.00 - $5.00,$11.0 mil,"KINGSWOOD CAPITAL MARKETS (division of Benchmark Investments, Inc.)",-,6/24/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Prospective targets will include companies with global emerging growth and aggregate enterprise values of about $300 million to $1.5 billion. (Note: Growth Capital Acquisition Corp. upsized its IPO at pricing to 15 million units, up from its reduced size of 12.5 million in the amended prospectus, at $10 each to raise $150 million. The amount raised in the upsized IPO equaled the deal’s proposed size when its terms were filed in September 2020.)",BLANK CHECKS,0,2010,Contact Information,"The Chrysler Building, 405 Lexington Ave, New York, NY 10174, US",212-895-3500,,Growth Capital Acquisition,Financial Information,$154.4mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,GCACU,NASDAQ,15.0,$10.00 - $10.00,$150.0 mil,Maxim Group LLC,-,1/29/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"While we plan to evaluate opportunities in many sectors, we believe particularly attractive opportunities exist in the Diversified Industrial, Healthcare, Technology, Media and Telecom, and Alternative Asset Management sectors.",BLANK CHECKS,0,2018,Contact Information,"200 West Street, New York, NY 10282, US",(212) 902-1000,,GS Acquisition Holdings Corp II,Financial Information,$875mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,GSAH.U,NYSE,70.0,$10.00 - $10.00,$700.0 mil,Goldman Sachs/ Citigroup,-,6/30/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We plan to focus on high-growth businesses in the software, technology-enabled manufacturing and services, mobility and transportation sectors, as well as companies that help to address evolving environmental, social and governance (“ESG”) related issues. This includes, but is not limited to, companies that are focused on: automation components and systems, robotics, mobility and autonomous motion, additive manufacturing, next-generation transportation, and technologies for clean food, water and air. (Incorporated in Delaware) Our management team advised on 20 SPAC transactions since the beginning of 2020, with experience advising target companies in selling to SPACs, as well as advising SPAC sponsors in connection with their acquisitions of target companies. Our sponsor is supported by Meteora Capital, an investment adviser specializing in SPAC-related investments. Vikas Mittal is the Managing Member and Chief Investment Officer of Meteora Capital. Mr. Mittal is also a Member at Glazer Capital. Glazer Capital is not affiliated with us, will not have any role with us and will not have any economic interest in us. (Note: GSR II Meteora Acquisition Corp. priced its SPAC IPO on Feb. 24, 2022, n sync with its recently upsized terms: 27.5 million units at $10 each to raise $275 million. In an S-1/A filing dated Feb. 22, 2022, GSR II Meteora Acquisition Corp. increased the size of its SPAC IPO to 27.5 million units, up from 22 million units initially, at $10 each. The S-1 was filed on Dec. 30, 2021. This SPAC was originally known as GLA II Meteora Acquisition Corp.)",BLANK CHECK,0,2021,Contact Information,"840 Park Drive East, Boca Raton, Florida 33432",561-532-4682,,GSR II Meteora Acquisition Corp. (ex-GLA II Meteora Acq.),Financial Information,$343.75mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,GSRMU,NASDAQ,27.5,$10.00 - $10.00,$275.0 mil,Oppenheimer & Co.,-,2/25/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a technology-driven education company. Our core expertise is in online K-12 courses, and we are the third largest online K-12 large-class after-school tutoring service provider in China in terms of gross billings in 2018, according to Frost & Sullivan. Our K-12 courses cover all primary and secondary grades, and contributed over 73% and 75% of our total revenues in 2018 and for the three months ended March 31, 2019, respectively. We also offer foreign language, professional and interest courses.",EDUCATIONAL SERVICES,1746,2014,Contact Information,"Tower C, Beyondsoft Building, 7 East Zone, 10 Xibeiwang East Road, Haidian District, Beijing 100193, People’s Republic of China",+86 10 8282-6826,http://www.baijiahulian.com,GSX Techedu,Financial Information,$1644.8mil,$91.4 mil (last 12 months),$1.7 mil (last 12 months),IPO Profile,GSX,NYSE,19.8,$10.50 - $10.50,$207.9 mil,Credit Suisse/ Deutsche Bank Securities,Barclays/ CLSA,6/6/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: This is NOT an IPO. This is a NASDAQ uplift – a unit offering. Each unit consists of one share of common stock (proposed symbol GFAI) and one warrant to buy one share of common stock (proposed symbol GFAIW). The company’s stock has traded on the OTC Market under the symbol “GRDAF.” The shareholders approved a 1-for-3 reverse split of the company’s shares before the pricing of the offering. (See page 7 of the prospectus.) Guardforce AI Co., Limited is incorporated in the Cayman Islands.) We are a market leader with almost 40 years of experience in the cash logistics business in Thailand and our services include cash-in-transit dedicated vehicles to banks, ATM management, cash center operations, cash processing, coin processing, cheque center, and cash deposit machine solutions (cash deposit management and express cash service). Our customers include local commercial banks, chain retailers, coin manufacturing mints, and government authorities. Our five major customers are Government Savings Bank, Bank of Ayudhya, TMB Bank, Thanachart Bank and CP All Public Company. A few global customers also retain our services under temporary contract. As of the date of this prospectus, we employed 1,814 staff located in 21 branches of GF Cash (CIT) and had 478 vehicles. We were founded in 2018 to acquire our operating subsidiary GF Cash (CIT). The principal office of our Company is located in Bangkok, Thailand. Our operating subsidiary, GF Cash (CIT), was founded in 1982 (the Company was formerly named Securicor (Thailand) Limited) and was renamed G4S Cash Service (Thailand) Limited in 2005. The Company was renamed again as Guardforce Cash Solution (Thailand) Limited in 2016 and the name was further changed to Guardforce Cash Solution Security (Thailand) Company Limited in 2018. The principal office of GF Cash (CIT) is located in Bangkok, Thailand. Substantially all of our revenues are derived from GF Cash (CIT)’s secure logistic business. Gross revenue for the years ended Dec. 31, 2020, and Dec. 31, 2019, was approximately $37.65 million and $38.57 million, respectively. The company reported a net loss of $3.14 million for the year ended Dec. 31, 2020, a reversal from a profit of $60,077 for the year ended Dec. 31, 2019. In 2020, in addition to our secure cash logistics business, we began to develop other non-cash related solutions and services. In view of the pace of global robotics development and in response to the more automated requirements, driven in part by the COVID-19 pandemic, we have begun to roll out robotic solutions for our customers in Thailand and the rest of the Asia Pacific region. As of Dec. 31, 2020, we had generated approximately $0.2 million in revenue from our robotic solutions business. (Note: Guardforce AI priced its NASDAQ uplift offering on Sept. 28, 2021, in line with the terms in its prospectus: 3.61 million units at $4.15 each.)","SERVICES-DETECTIVE, GUARD & ARMORED CAR SERVICES",1814,1982,Contact Information,"96 Vibhavadi Rangsit Road, Talad Bangkhen, Laksi, Bangkok 10210, Thailand",+66 (0) 2973 6011,,"Guardforce AI Co., Ltd.",Financial Information,$85.45mil,$37.65 mil (last 12 months),$-3.14 mil (last 12 months),IPO Profile,GFAI,NASDAQ,3.6,$4.15 - $4.15,$15.0 mil,"EF Hutton (formerly Kingswood, a division of Benchmark Investments)",-,9/29/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
