General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change,Day
General Information,"We are a commercial-stage medical technology and digital health company focused on developing comprehensive solutions to improve the health and quality of life of people with diabetes. We developed our first commercial product, the POGO Automatic Blood Glucose Monitoring System, or POGO Automatic, to revolutionize the blood glucose testing process for individuals living with diabetes. POGO Automatic is the first and only automated blood glucose monitoring system (ABGM) cleared by the U.S. Food and Drug Administration (FDA) that lances and collects blood in just one step. It eliminates the need to individually load lancets or test strips. POGO Automatic uses a self-contained handheld monitor that enables patients to accurately measure blood glucose levels within seconds. POGO Automatic, combined with our Patterns app, offers full connectivity through our secure cloud-based digital health ecosystem, the Patterns app, which centralizes each patient’s blood glucose testing data in a digital form that can be shared with healthcare providers and others who play a central role in assisting with a patient’s diabetes treatment and testing regimen. We believe the convenience and simplicity of POGO Automatic will help remove the barriers to traditional glucose testing for people diagnosed with diabetes, and help them achieve their glucose level goals.",In vitro & in vivo diagnostic substances,111,2002,Contact Information,"3500 West Warren Avenue Fremont, California 94538",(510) 946-8800,http://www.presspogo.com/,"Intuity Medical, Inc.",Financial Information,,$0.07 mil (last 12 months),$-48.23 mil (last 12 months),IPO Profile,POGO,NASDAQ,0.0,$0.00 - $0.00,$75.0 mil,Goldman Sachs/ Jefferies/ Piper Sandler/ Raymond James,,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(NOTE: A public offering: Our ordinary shares are listed on Euronext Paris under the symbol “IVA.” On July 8, 2020, the closing price of our ordinary shares on Euronext Paris was €14.28 per ordinary share, equivalent to a price of $16.17 per ADS, assuming an exchange rate of €0.8833 per U.S. dollar, based on the exchange rate on July 8, 2020. .) We are a clinical-stage biopharmaceutical company focused on the development of oral small molecule therapies for the treatment of non-alcoholic steatohepatitis, or NASH, mucopolysaccharidoses, or MPS, and other diseases with significant unmet medical need. We have built a pipeline backed by a discovery engine with an extensive library of proprietary molecules, a wholly-owned research and development facility and a team with significant expertise and experience in the development of compounds that target nuclear receptors, transcription factors and epigenetic modulation.",PHARMACEUTICAL PREPARATIONS,88,2011,Contact Information,50 rue de Dijon 21121 Daix France,+33 3 80 44 75 00,http://www.inventivapharma.com,Inventiva S.A,Financial Information,$549.65mil,$11.2 mil (last 12 months),$-30.6 mil (last 12 months),IPO Profile,IVA,NASDAQ,7.5,$14.40 - $14.40,$107.7 mil,Jefferies/ Stifel/ Guggenheim Securities,H.C. Wainwright/ Roth Capital Partners/ KBC Securities,7/10/2020,,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to capitalize on the experience and ability of our team to focus on opportunities in Western Europe, including the United Kingdom, and Northern Europe, as well as opportunistically, in Turkey. We will search for target businesses involved in these sectors – business services, consumer and lifestyle, niche manufacturing, and technology. (Incorporated in the Cayman Islands) (Note: Investcorp Europe Acquisition Corp. I upsized its SPAC IPO at pricing on Dec. 14, 2021, to 30 million units, up from 25 million, at $10 each to raise $300 million.)",BLANK CHECKS,0,2021,Contact Information,"Century Yard, Cricket Square Elgin Avenue PO Box 1111, George Town Grand Cayman, Cayman Islands, KY1-1102",+1 (345) 949-5122,,Investcorp Europe Acquisition Corp I,Financial Information,$362.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IVCBU,NASDAQ,30.0,$10.00 - $10.00,$300.0 mil,Citigroup/ Credit Suisse,-,12/15/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We, Investcorp India Acquisition Corp, are a newly formed blank check company incorporated on Feb.19, 2021, under the name Investcorp-SPH Acquisition Corp. as a Cayman Islands exempted company for the purpose of effecting a merger, share exchange, asset acquisition, share purchase, reorganization or similar business combination with one or more businesses, which we refer to throughout this prospectus as our initial business combination. On Feb. 23, 2021, we changed our name to Investcorp Acquisition Corp., and on Jan.11, 2022, we further changed our name to Investcorp India Acquisition Corp. (Incorporated in the Cayman Islands) We intend to focus our efforts on completing a business combination with a high-quality business with operations in any of the healthcare, software, consumer services, IT services, business-to-business or fintech sectors in primarily India, with an enterprise value in excess of $1 billion. We believe that the sectors and market on which we are focused are target-rich and are likely to continue to see growth being driven by an emergent young and middle-class population, technological innovation, increasing consumption and private sector expansion. Also, with the rapid increase in technology companies in India and the relative lack of access to public markets through more traditional routes, an increasing number of these companies are likely to opt for the U.S. SPAC route given the mature, technology-focused investor base offered by the U.S. public markets. Our management team has extensive experience in both private and public equity markets and is well-positioned to deliver attractive risk-adjusted returns to our shareholders via a business combination. (Note: Investcorp India Acquisition Corp. trimmed the size of its SPAC IPO to 22.5 million units, down from 25 million units initially, at $10 each in an S-1/A filing dated March 23, 2022.)",BLANK CHECK,0,2021,Contact Information,"Century Yard, Cricket Square Elgin Avenue PO Box 1111 George Town Grand Cayman, Cayman Islands KY1-1102",+1 (345) 949-5122,,Investcorp India Acquisition Corp.,Financial Information,$312.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IVCAU,NASDAQ,22.5,$10.00 - $10.00,$225.0 mil,Citigroup/ Jefferies,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to seek to acquire companies with an enterprise value in the range of $1.0 billion to $5.0 billion and with a focus on the consumer, healthcare, industrial and technology sectors. This new blank-check company is affiliated with Investindustrial, which was founded in 1990 as an independent investment group with financial backing from the Bonomi family, with a view that the market lacked an investor with a long-term horizon coherent with the timing of industrial plans, to help build leaders with an active and industrially driven approach. In more than 30 years of experience and under the leadership of Andrea C. Bonomi, founder and chairman of the Industrial Advisory Board, Investindustrial has successfully invested in more than 65 portfolio companies, executing transactions in Europe, including the acquisitions of Aston Martin, Avincis, Design Holding, Ducati, Euskaltel, Polynt-Reichhold and PortAventura. Note: Sergio Ermotti, the outgoing CEO of UBS Group AG, has agreed to serve as chairman, effective Jan. 1, 2021, of this new blank-check company, also known as a special-purpose acquisition company (SPAC), according to the prospectus.",BLANK CHECKS,0,2020,Contact Information,"Suite 1, 3rd Floor, 11-12 St James’s Square London SW1Y 4LB United Kingdom",+44 20 7400 3333,,Investindustrial Acquisition Corp.,Financial Information,$437.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IIAC.U,NYSE,35.0,$10.00 - $10.00,$350.0 mil,Deutsche Bank Securities,Goldman Sachs,11/19/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical-stage biopharmaceutical company developing novel, immune-modulating cancer therapies based on our T-win technology platform. Our product candidates are designed to induce the immune system to simultaneously target and disrupt multiple pathways that regulate tumor-induced immunosuppression. We believe this represents a paradigm shift in the management of cancer and that our product candidates have the potential to become cornerstones of the treatment regimens of multiple solid tumors.  Our lead product candidate, IO102-IO103, is designed to target the immunosuppressive mechanisms mediated by key immunosuppressive proteins such as Indoleamine 2,3-dehydrogenase (IDO) and programmed death ligand (PD-L1). In a single-arm Phase 1/2 clinical trial (the MM1636 trial) of 30 patients with metastatic melanoma. IO102-IO103, in combination with nivolumab, demonstrated an ability to induce meaningful tumor regression and establish durable antitumor response while achieving a manageable tolerability profile for patients. Based on this trial’s results, IO102-IO103, in combination with pembrolizumab, was granted Breakthrough Therapy Designation (BTD) by the U.S. Food and Drug Administration (FDA) to treat unresectable/metastatic melanoma. We are planning a potentially registrational Phase 3 trial for IO102-IO103 in combination with pembrolizumab. (Note: IO Biotech, Inc. priced its IPO on Nov. 4, 2021, at $14 – the bottom of its $14-to-$17 price range – and priced more shares – 7.15 million shares, up from 6.5 million in the prospectus – to raise $100.1 million.)",PHARMACEUTICAL PREPARATIONS,19,2014,Contact Information,Mai-Britt Zocca Ole Maaløes Vej 3 DK-2200 Copenhagen N Denmark,+45 7070 2980,http://www.iobiotech.com/,"IO Biotech, Inc.",Financial Information,$398.82mil,$0 mil (last 12 months),$-51.5 mil (last 12 months),IPO Profile,IOBT,NASDAQ,7.2,$14.00 - $14.00,$100.1 mil,Morgan Stanley/ Jefferies/ Cowen,Kempen & Co.,11/5/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus on the rapidly growing universe of Israeli companies and entrepreneurs that apply technology and innovation to our everyday lives. Our sponsor is an affiliate of ION Asset Management Ltd (“ION Asset”), an Israel-based investment management group established in 2006. ION Asset’s management team has significant expertise, knowledge and experience, and currently manages assets worth approximately $1.5 billion, including managed accounts, hedge funds and private equity portfolios.",BLANK CHECKS,0,2020,Contact Information,"89 Medinat Hayehudim Street Herzliya 4676672, Israel",+972 (9) 970-3620,,ION Acquisition Corp 1 Ltd.,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IACA.U,NYSE,22.5,$10.00 - $10.00,$225.0 mil,Cowen,,10/2/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"This is the second Israeli tech-focused blank-check company or SPAC sponsored by an affiliate of ION Asset Management of Israel. (Incorporated in the Cayman Islands) From the prospectus: We intend to focus on the rapidly growing universe of Israeli companies and entrepreneurs that apply technology and innovation to everyday lives. Our sponsor is an affiliate of ION Asset Management, an Israel-based investment management group established in 2006. ION Asset Management’s investment teams have significant expertise, knowledge and experience managing equity funds focused on global and Israeli-related technology companies. ION Asset Management and its affiliates currently manage assets and support ventures collectively worth over $2.0 billion, including managed accounts, hedge funds, private equity portfolios and special purpose acquisition companies. Gilad Shany, our CEO, has also served as the chief executive officer of ION Acquisition Corp. (NYSE: IACA), our first blank-check company or SPAC, since August 2020. In 2018, Mr. Shany co-founded ION Crossover Partners, an Israeli-based crossover fund, where he currently serves as the managing partner. He previously was a general partner of Magma Venture Partners, and before joining Magma, he was a vice president of Baron Capital. At Baron Capital, he gained over 10 years of experience investing in innovative growth companies in public and private markets, . He led investments with various international companies, including Tesla Inc. (NASDAQ: TSLA), Mobileye N.V. (NYSE: MBLY) (acquired by Intel Corp. (NASDAQ: INTC) $15.3BN), Mellanox Technologies (acquired by Nvidia $6.9BN), Varonis Systems Inc. (NASDAQ: VRNS), Fiverr (NYSE: FVRR), BlueVine Capital Inc. and Monday.com Ltd, among others. Prior to that, Mr. Shany spent 14 years with the Israel Air Force and served as head of aerial defense in the Israel Air Force from 2007 to 2008. Mr. Shany holds a B.S. in physics, astronomy and philosophy from Tel Aviv University in Israel and an MBA from the Wharton School at the University of Pennsylvania in Philadelphia, Pennsylvania. (Note: ION Acquisition Corp. 2 Ltd. priced its SPAC IPO on Feb. 10, 2021, in line with the terms in its prospectus: 22 million units at $10 each to raise $220 million.)",BLANK CHECKS,0,2020,Contact Information,"89 Medinat Hayehudim Street Herzliya 4676672, Israel",+972 (9) 970-3620,,ION Acquisition Corp 2 Ltd.,Financial Information,$275.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IACB.U,NYSE,22.0,$10.00 - $10.00,$220.0 mil,Goldman Sachs/Morgan Stanley,AmeriVet Securities,2/11/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: This is a blank check IPO of Class A ordinary shares and NOT units. ION Acquisition Corp. 3 was incorporated in the Cayman Islands.) We intend to focus on the rapidly growing universe of Israeli companies and entrepreneurs that apply technology and innovation to everyday lives. We will utilize the expertise and capabilities of our sponsor and its affiliates, our management team and our boad of directors to support companies that can benefit from access to the U.S. public markets. (Note: ION Acquisition Corp. 3 downsized its SPAC IPO at pricing to 22 million Class A ordinary shares, down from 25 million shares, at $10 each to raise $220 million.)",BLANK CHECKS,0,2021,Contact Information,"89 Medinat Hayehudim Street Herzliya 4676672, Israel",+972 (9) 970-3620,,ION Acquisition Corp 3 Ltd.,Financial Information,$320.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,IACC,NYSE,22.0,$10.00 - $10.00,$220.0 mil,Morgan Stanley/ Goldman Sachs,AmeriVet Securities,4/30/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"(Note: iPower priced its IPO on May 11, 2021, at $5 – sharply below its $7-to-$9 price range – on 3.36 million shares, up from 3 million in the downsized terms in the prospectus, to raise $16.8 million. On May 7, 2021, iPower slashed the size of its IPO to 3 million shares at $7 to $9 each – down from 5 million shares at $9 to $11 – with the new total proceeds at $24 million. (Source: S-1/A filing dated May 7, 2021.) The reduction in terms represent a 52 percent cut from its initial estimated IPO proceeds of $50 million. The pricing of the IPO was carried over to the week of May 10, 2021, from the previous week.) iPower’s mission is to be the most trusted and convenient online provider of hydroponic equipment and supplies. iPower Inc. is one of the largest online hydroponic equipment and accessory retailers and suppliers in North America. We have built proprietary business intelligence and enterprise resource planning software tools that help us collect and analyze data to inform business decisions across our various online platforms. We sell our products through our own website – www.zenhydro.com – as well as online channel partners that include Amazon, Walmart and eBay. Our orders are fulfilled from our two fulfillment centers (about 72,000 square feet of warehouse space) in southern California. (Note: iPower filed confidentially for an IPO on Nov. 24, 2020, SEC records show.) Chenlong Tan and Allan Huang are our co-founders. They will own 58.26 percent of the outstanding common stock after the IPO. iPower, Inc. was founded in 2018. Its predecessor business was started in 2010. We offer best-selling products and supplies at great prices which enable our customers to grow vegetables, fruits and flowers, and other plants, including cannabis. We partner with hundreds of the best and most trusted brands in the hydroponics industry, and we create and offer our own outstanding in-house branded products. Our in-house branded products are marketed under the iPower™ and Simple Deluxe™ brands and include advanced indoor and greenhouse grow-light systems, ventilation systems, activated carbon filters, water-resistant grow tents, trimming machines, pumps and accessories for hydroponic gardening, as well as other indoor and outdoor growing products. We offer more than 2,600 proprietary, in-house branded products to consumers which represented approximately 76% of our sales for the six months ended Dec. 31, 2020. Our strategy is to supply products to two groups of customers: (i) home growers who require an online shop to fulfill their daily and weekly growing needs and (ii) commercial growers. We utilize approximately 72,000 square feet of warehouse space in California to fulfill our customers’ orders.","Retail - Building Materials, Hardware, Garden Supply",27,2018,Contact Information,"2399 Bateman Avenue Duarte, CA 91010",(626) 863-7344,http://www.zenhydro.com/,iPower Inc.,Financial Information,$123.0mil,$50.65 mil (last 12 months),$2.75 mil (last 12 months),IPO Profile,IPW,NASDAQ,3.4,$5.00 - $5.00,$16.8 mil,D.A. Davidson/ Roth Capital Partners/ Tiger Brokers,-,5/12/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a Bitcoin mining company. We build, own and operate data center and electrical infrastructure for the mining of Bitcoin primarily powered by renewable energy. We target entry into regions where there are low-cost, abundant and attractive renewable energy sources. In January 2020, we acquired our first site in British Columbia, Canada (“BC”), from PodTech Innovation Inc. and certain of its related parties. This site is connected to the British Columbia Hydro and Power Authority (“BC Hydro”) electricity transmission network (69 kV grid-connection) on which the electricity, as of 2021, was 98% sourced from clean or renewable sources. The data center site, which has been operating since 2019, has approximately 30 MW of capacity and operating hashrate capacity of approximately 0.7 EH/s, as of Oct. 1, 2021. In addition to our first site in BC, as of Sept. 30, 2021, we have conditional and unconditional rights to a number of sites across BC, Texas (USA) and Asia-Pacific, over which we are currently pursuing development activities. These sites are anticipated to support our operating and contracted nameplate hashrate capacity of 15.2 EH/s, equating to approximately 530 MW of data center capacity when online and fully operational. Our mining operations generate revenue by earning Bitcoin through a combination of block rewards and transaction fees from the operation of our specialized computers called Application-Specific Integrated Circuits (“ASICs”) and exchanging these Bitcoin for currencies such as USD or CAD on a daily basis. (Note: Iris Energy priced its IPO on Nov. 16, 2021, at $28 – $1 above the top of its $25-to-$27 price range – and priced 8.27 million shares, the same number in the prospectus, to raise $231.56 million.)","Investors, NEC",39,2018,Contact Information,"Level 21, 60 Margaret Street Sydney, NSW 2000 Australia",+61 2 7906 8301,http://www.irisenergy.co/,Iris Energy Limited,Financial Information,$1441.7mil,$17.91 mil (last 12 months),$-547.69 mil (last 12 months),IPO Profile,IREN,NASDAQ,8.3,$28.00 - $28.00,$231.6 mil,J.P. Morgan / Canaccord Genuity /Citigroup/ Macquarie Capital/ CLSA/ Cowen/ Cantor Fitzgerald,Compass Point/ Galaxy Digital Partners LLC,11/17/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We currently intend to focus our efforts on identifying businesses in the branded consumer sector. Within this sector, we plan to focus on verticals that align with the experiences and core competencies of our management team – Athletics and Sport-Culture, Apparel and Accessories and Food, Wellness and Lifestyle. Our management team’s decades of experience across these verticals – as founders, operators and investors – has created a network of potential acquisition targets. Our management team is led by Joshua L. Spear, our Chief Executive Officer and Director and an active and successful consumer-oriented investor, Alexander P. Oxman, our Chief Financial Officer and Chief Operating Officer and a seasoned operator and entrepreneur, and Amy Butte, our Chairperson and experienced in leading and advising companies through the initial public offering process. Our Directors include Trevor A. Edwards, former President of Nike, Jay Margolis, former President of Reebok, and Ruma Bose, former President of Chobani Ventures. Our management team has a deep understanding of public and private market valuation and is focused on acquiring a business at a fair valuation with significant upside potential. (Note: Iron Spark I Inc. downsized its SPAC IPO at pricing on June 8, 2021, to 15 million shares of Class A common stock, down from 17.5 million shares in the prospectus, to raise $150 million.)",BLANK CHECKS,0,2021,Contact Information,"125 N Cache St. 2nd Floor Jackson, Wyoming 83001",(307) 200-9007,,Iron Spark I Inc.,Financial Information,$206.2mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ISAA,NASDAQ,15.0,$10.00 - $10.00,$150.0 mil,Morgan Stanley,-,6/9/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"It is our intention to pursue prospective targets that are focused on healthcare innovation. We anticipate targeting companies domiciled in North America, Europe and Asia that are developing assets in the biopharmaceutical and, medical technology/medical device space, which aligns with our management team’s experience in operating healthcare companies and in drug and device/technology development. (Note: Isleworth Healthcare Acquisition upsized its SPAC IPO on Feb. 24, 2021, at pricing: 18 million units, up from 15 million in the prospectus, at $10 each to raise $180 million.)",BLANK CHECKS,0,2020,Contact Information,"970 Lake Carillon Drive, Feather Sound, Suite 300 St. Petersburg, Florida 33716",(727) 245-0146,,Isleworth Healthcare Acquisition Corp.,Financial Information,$220.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ISLEU,NASDAQ,18.0,$10.00 - $10.00,$180.0 mil,"I-Bankers Securities, Inc.",Dawson James Securities/ Northland Capital Markets,2/25/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are enabling deeper access to in vivo biology and driving durable and potentially transformational research on disease in a new era of advanced medicine. We believe our platform is the first to employ both proteomics, or the study of proteins and their functions, and single cell biology in an effort to fully characterize and link cellular function to patient outcomes by revealing treatment response and disease progression. Our single cell proteomics platform, which includes instruments, chip consumables and software, provides an end-to-end solution to reveal a more complete view of protein function at an individual cellular level.  Since our commercial launch in June of 2018, our platform has been adopted by the top 15 global biopharmaceutical companies by revenue and nearly half of the comprehensive cancer centers in the United States to help develop more durable therapeutics, overcome therapeutic resistance, and predict patient responses for advanced immunotherapies, cell therapies, gene therapies, vaccines, and regenerative medicines. Our initial focus has been on developing applications of our platform for cancer immunology and cell and gene therapy. We are now expanding our capabilities to include applications for infectious diseases, inflammatory conditions and neurological diseases. We believe that traditional bulk methods of proteomics analysis, which analyze proteins in bulk samples made up of many different types of cells, lack quality single cell resolution. We designed our platform to reveal functional protein biology and cellular signaling networks at single cell resolution to accelerate the development of advanced medicines. As of June 30, 2021, we have placed 150 systems globally. We market and sell our platform, which is currently marketed to customers as research use only, through a direct sales channel in North America and specific regions in Europe. Additionally, we utilize twelve distributor relationships to market and sell our products in Europe, North America, the Middle East and Asia-Pacific.",LABORATORY ANALYTICAL INSTRUMENTS,170,2013,Contact Information,"35 NE Industrial Rd Branford, CT 06405",(475) 221-8402,http://www.isoplexis.com,IsoPlexis Corp.,Financial Information,$582.6mil,$14.2 mil (last 12 months),$-49.2 mil (last 12 months),IPO Profile,ISO,NASDAQ,8.3,$15.00 - $15.00,$125.0 mil,Morgan Stanley/ Cowen/ Evercore ISI/ SVB Leerink,-,10/8/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Michelle Wilson and George Barrios are the co-CEOS of this media- and entertainment-focused blank check company, or special purpose acquisition company (SPAC), incorporated in the Cayman Islands. Together, Mr. Barrios and Ms. Wilson drove significant change at World Wrestling Entertainment, Inc. (NYSE: WWE) (“WWE”), shifting the business from a North America-centric, television broadcast media business to a global multi-platform brand. From the SPAC prospectus: “We intend to focus on businesses in the digital media and entertainment sectors that complement our management team’s expertise and will benefit from our operational experience. We intend to capitalize on the ability of our management team to identify, acquire and operate a business in the media and entertainment industries, as well as adjacencies including digitally enabled marketplaces, services, and platforms.” (Note: Isos Acquisition Corp. upsized its SPAC IPO at pricing on March 2, 2021: 22.5 million units, up from 20 million units, at $10 each to raise $225 million.)",BLANK CHECKS,0,2020,Contact Information,"55 Post Road W, Suite 200 Westport, CT 06880",(203) 554-5641,,Isos Acquisition Corp.,Financial Information,$275.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ISOS.U,NYSE,22.5,$10.00 - $10.00,$225.0 mil,J.P. Morgan/Lion Tree,-,3/3/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"iSpecimen is technology-driven company founded to address a critical challenge: how to connect life science researchers who need human for their research, with the billions of biospecimens available (but not easily accessible) in healthcare provider organizations worldwide. Our ground-breaking iSpecimen Marketplace platform was designed to solve this problem and transform the biospecimen procurement process to accelerate medical discovery.",COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,37,2009,Contact Information,"450 Bedford Street, Lexington, MA 02420m US",(781) 301-6700,http://www.ispecimen.com,iSpecimen,Financial Information,,$6.76 mil (last 12 months),$-4.4 mil (last 12 months),IPO Profile,TBA,NYSE - American,0.0,$0.00 - $0.00,$21.3 mil,"ThinkEquity (a division of Fordham Financial Management, Inc.)",-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"iSpecimen’s mission is to accelerate life science research and development, or R&D, with a global marketplace platform that connects researchers to subjects, specimens and associated data. Our vision is to create an “Amazon-like” global Marketplace of patients, biospecimens and data for research to improve the quality of human life.  iSpecimen is a technology-driven company founded to address a critical challenge: how to connect life science researchers who need human biofluids, tissues and living cells (“biospecimens”) for their research with the billions of biospecimens available (but not easily accessible) in healthcare provider organizations worldwide. Our ground-breaking iSpecimen Marketplace platform was designed to solve this problem and transform the biospecimen procurement process to accelerate medical discovery.  The iSpecimen Marketplace brings new capabilities to a highly fragmented and inefficient biospecimen procurement market. Our technology consolidates the biospecimen buying experience in a single online marketplace that brings together healthcare providers who have biospecimens and researchers across industry, academia and government institutions who need them. We are seeking to transform the world of biospecimen procurement much like the way travel websites changed the consumer buying process for flights, hotels and rental cars.  (Note: iSpecimen priced its IPO on June 16, 2021, at $8 – the low end of its $8-to-$10 range – on 2.25 million shares – an increase of 27,778 shares from the 2.22 million in the prospectus – to raise $18 million.)",PHARMACEUTICAL PREPARATIONS,46,2009,Contact Information,"450 Bedford Street Lexington, MA 02420",(781) 301-6700,http://www.ispecimen.com/,iSpecimen Inc.,Financial Information,$56.16mil,$8.18 mil (last 12 months),$-4.65 mil (last 12 months),IPO Profile,ISPC,NASDAQ,2.3,$8.00 - $8.00,$18.0 mil,ThinkEquity (a division of Fordham Financial Management),-,6/17/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,We intend to initially focus our search on Israeli technology companies. (Incorporated in the Cayman Islands),BLANK CHECK,0,2021,Contact Information,"12600 Hill Country Blvd Building R, Suite 275 Bee Cave, TX 78738",(800) 508-1531,,Israel Acquisitions Corp.,Financial Information,$268.25mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ISRLU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,BTIG,Exos Securities/ JonesTrading,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical-stage biopharmaceutical company pioneering the discovery and development of a new generation of highly differentiated immuno-oncology therapeutics for patients. We leverage our deep understanding of the tumor microenvironment and immunosuppressive pathways to design novel product candidates with an aim to improve the clinical benefit of oncology therapies. Our innovative pipeline includes two clinical-stage programs targeting novel, validated immuno-oncology pathways designed to build on prior learnings in the field to have differentiated pharmacological and clinical profiles.",BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),46,201,Contact Information,"139 Main Street, Cambridge, MA 02142, US",(339) 217-0162,https://www.iteostherapeutics.com,iTeos Therapeutics,Financial Information,$635.2mil,$0 mil (last 12 months),$-27.9 mil (last 12 months),IPO Profile,ITOS,NASDAQ,10.6,$19.00 - $19.00,$201.4 mil,J.P. Morgan/ SVB Leerink/ Piper Sandler,Wedbush PacGrow,7/24/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on businesses that have an enterprise value in excess of $600 million, are currently in the leisure, hospitality, travel, and related services sectors, and we expect have interesting business positioning in the United States, as well as Latin America, the Caribbean and European markets and beyond. (Note: Ithax Acquisition is a blank-check company or SPAC incorporated in the Cayman Islands on Oct. 2, 2020.) Orestes Fintiklis, our CEO and board chairman, has more than 15 years of experience in hospitality investment and asset management. Mr. Fintiklis is the founder and managing partner of Ithaca Capital Partners. Ithaca is a private equity real estate investment management company. In the past three years alone, Ithaca has acquired and/or asset-managed five hospitality businesses, including the acquisition of iconic and award-winning hotels such as the JW Marriott Panama and W Hotel Bogota (which, in 2020, readers of Condé Nast Traveler voted as the fourth-best hotel in Latin America and the 10th-best hotel in the world). (Note: ITHAX Acquisition upsized its IPO at pricing on Jan. 27, 2021, to 21 million units, up from 17.5 million in the prospectus, at $10 each, to raise $210 million.)",BLANK CHECKS,0,2020,Contact Information,"555 Madison Avenue Suite 11A New York, NY 10022",(212) 792-0253,,ITHAX Acquisition Corp.,Financial Information,,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,ITHXU,NASDAQ,21.0,$10.00 - $10.00,$210.0 mil,Cantor,-,1/28/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
