General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change,Day
General Information,"(Note: This is an IPO unit offering. IPOScoop has NO CALL on unit IPOs. Locafy Limited is offering 1.82 million units – up to $10 million in estimated IPO proceeds – at an IPO price expected to be between $4.50 and $6.50 per unit, according to its F-1/A filing dated March 7, 2022. The assumed IPO price is $5.50 per unit. From the prospectus: “The final offering price per unit will be determined through negotiations between us and the representative of the underwriters, after taking into account market conditions and other factors.” Each unit consists of one ordinary share and one warrant. Locafy has applied to list its ordinary shares and warrants on the NASDAQ under the symbols “LCFY” and “LCFYW”.) We are an Australian company currently focused on commercializing our Software as a Service (SaaS) online publishing platform. Key aspects of our platform are patented in the United States. Central to our platform is the ability to publish almost any type of content to almost any device that uses a web browser to display web content. Further to that, our platform programmatically optimizes the published content for local search. Once data is integrated with our platform, the production of pages is largely automated. This enables the publication of large volumes of landing pages optimized for customer relevant search queries for local products and services in target locations. “Local search” is one of the strongest emerging trends in search engine optimization, with consumers increasingly searching for products and services in close proximity to their immediate location. Approximately 46% of all online search is “local”. We provide businesses an automated and cost-effective solution to increase their online visibility. The objective is to increase the likelihood that local consumers will find our customer’s business online when searching for local products and services, regardless of search method. Regardless of whether the consumer is searching using more traditional means, such as by typing, or by using more modern methods such as voice search (e.g., Google Home, Alexa, Siri), a recent emergent trend, the landing pages are designed to be found for relevant search terms, locally. This is achieved through the automated attribution of schema and speakable codes to published content, which ensures that content and the context in which it is used is understood by all device types, including voice assistants. The landing pages produced by our platform contain features that would otherwise require significant manual effort to achieve, or the application of additional and more expensive solutions. Our technology results in fast page load speed and the seamless delivery of content to all device types due to the platform’s adaptive nature of publishing content, and the automated attribution of security. We believe the results recently achieved in multiple markets, including North America, Australia and the UK, demonstrate the capability of our technology. Across 21,960 landing pages published up to November 28, 2021, more than 50% of these pages appeared in page one search results for the target keyword and location, while more than 33% of pages appeared in either the first, second and third positions on Page 1. The importance of Page 1 results is exemplified by consumer behavior studies that found more than 95% of consumers were more likely to enter a new search query than to proceed to page 2 of a search result. Specifically, our technology is able to process structured data provided in standard technical formats (for example, XML, JSON, CSV and XLS) of any quantity, to be published to any web browser and made accessible on any viewing device that uses a browser to display content, including smart phones, tablets, laptops, desktops and wearables (in so far as the content from data feeds can be published on a myriad of devices). Data may be transmitted via Web Application Programming Interface (“API”), File Transfer Protocol (FTP) or local upload. In March 2016, we were granted a patent in the United States (Patent Number US 9286274) relating to this process. **Note: Revenue for the year ended June 30, 2021, was A$2.91 million and the total comprehensive loss for the year was A$997,419, according to the prospectus. (A$: Australian dollars) Converted to US$ (presented below in this IPO Profile): Revenue was US$2.19 million and the total comprehensive loss was US$749,031.19 for the year ended June 30, 2021. (Note: Locafy Limited announced that it had priced its unit IPO at $4.125 per unit and raised $6 million; that works out to 1.45 million units priced – below the 1.82 million units in the prospectus. The stock and warrants were expected to start trading Friday, March 25, 2022, on the NASDAQ. Before the IPO was priced, the symbol was “LCFYU”.)",Prepackaged Software,,2009,Contact Information,"246A Churchill Avenue Subiaco WA 6008, Australia",+61 409 999 339,http://www.locafy.com/,Locafy Limited,Financial Information,$114.02mil,$2.19 mil (last 12 months),$-0.75 mil (last 12 months),IPO Profile,LCFY,NASDAQ,1.5,$4.13 - $4.13,$6.0 mil,H.C. Wainwright & Co.,-,3/25/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus on healthcare and healthcare-related businesses in the United States and Europe, with a priority on companies in the life sciences sector. Our sponsor is an affiliate of Locust Walk Partners, a leading global life sciences transaction firm. Since its founding in 2008, Locust Walk Partners has focused exclusively on the healthcare industry, where it works with emerging life sciences companies to complete transformative transactions, including global or regional partnerships, mergers and acquisitions, and financings. Locust Walk Partners teams up with life sciences companies to help them define and implement their research and development, corporate development, business development and/or financing strategies. Locust Walk Partners then assists in executing on those strategies through one or more transactions, including licensing transactions, mergers and acquisitions, and raising capital on a global and/or regional basis. Locust Walk Partners’ clients include private and public biopharmaceutical companies developing innovative therapies at all stages of development, as well as medical device, diagnostic and digital health companies.",BLANK CHECKS,0,2020,Contact Information,"c/o Ledgewood PC Two Commerce Square 2001 Market Street, Suite 3400 Philadelphia, PA 19103",(215) 731-9450,,Locust Walk Acquisition,Financial Information,$163mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,LWACU,NASDAQ,15.3,$10.00 - $10.00,$153.0 mil,Cantor,-,1/8/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus our search on innovation in the logistics industry, which includes both logistics technology companies and traditional industry players that can leverage technology to improve the efficiency of customer supply chains and their markets. Alan Gershenhorn, our CEO, recently retired from his position as executive vice president and chief commercial officer of United Parcel Service, Inc. He is currently a senior advisor to EIGHT VC Partners, LLC (“8VC”). (Note: Logistics Innovation Technologies Corp. further downsized its SPAC IPO at pricing on June 10, 2021, to 30 million units – down from its previously downsized offering of 35 million units – at $10 each to raise $300 million. The SPAC’s size was previously cut to 35 million units from its initial size of 40 million, according to an S-1/A filing dated April 1, 2021.)",BLANK CHECKS,0,2021,Contact Information,"3348 Peachtree Road Suite 700 Atlanta, GA 30326",(678) 954-4822,,Logistics Innovation Technologies Corp.,Financial Information,$387.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,LITTU,NASDAQ,30.0,$10.00 - $10.00,$300.0 mil,Guggenheim Securities,,6/11/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a technology-driven, comprehensive distributor and smart retailer of fresh and healthy products in China with a focus on health and sustainability. Our name “Lohas” is an acronym for Lifestyles of Health and Sustainability, which is the core philosophy we deeply embrace. We have extensive experience in fresh produce supply chain management and currently have 102 overseas and 5 domestic suppliers in 16 countries. We are committed to providing our customers with high-end quality products, which mainly consist of imported fruits, wild-harvested seafood, green vegetables and eggs, as well as nutritious dry goods.",WHOLESALE-GROCERIES & RELATED PRODUCTS,60,2013,Contact Information,"Room 818, Yisibo Software Building, Haitian 2nd Road, Nanshan District, Shenzhen, Guangdong Province 518000 People’s Republic of China",+86 755-33093707,http://www.lohas.sh/en,Loha Co. Ltd,Financial Information,$354.18mil,$105.4 mil (last 12 months),$8.7 mil (last 12 months),IPO Profile,LOHA,NASDAQ,4.3,$5.00 - $7.00,$25.7 mil,Maxim Group. Tiger Brokers/ Valuable Capital/ Prime Number Capital,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical-stage biopharmaceutical company focused on developing novel transformative medicines for neurological diseases. We were formed in January 2020 by Arena Pharmaceuticals, Inc. (Arena) to advance a portfolio of centrally acting product candidates designed to be highly selective for specific G protein-coupled receptors (GPCRs). Our small molecule product candidates were discovered out of the same platform at Arena that represents a culmination of more than 20 years of GPCR research. Our pipeline includes: *LP352, an oral centrally acting 5-hydroxytryptamine 2c receptor subtype (5-HT2c) super agonist, to treat developmental and epileptic encephalopathies (DEEs), including Dravet syndrome and Lennox-Gastaut syndome; this drug candidate is in a Phase 1 clinical trial, and we expect to initiate a Phase 1b/2a clinical trial in the first quarter of 2022; *LP143, a centrally active full cannabinoid Type 2 receptor (CB2) agonist in IND-enabling studies to treat neurodegenerative diseases associated with neuroinflammation caused by microglial activation, including amyotrophic lateral sclerosis (ALS), and *LP659, a centrally acting sphingosine-1 phosphate (S1P) receptor subtypes 1 and 5 (S1P1,5) modulator in IND-enabling studies for central nervous system (CNS) neuroinflammatory diseases. (IND stands for investigational new drug, a type of FDA application and authorization.) (Note: Longboard Pharmaceuticals priced its IPO on March 10, 2021: 5 million shares at $16 – the high end of its $14-to-$16 range – to raise $80 million.)",Pharmaceuticals,6,2020,Contact Information,"6154 Nancy Ridge Drive San Diego, California 92121",(619) 592-9775,http://www.longboardpharma.com/,"Longboard Pharmaceuticals, Inc.",Financial Information,$253.8mil,$0 mil (last 12 months),$-14.4 mil (last 12 months),IPO Profile,LBPH,NASDAQ,5.0,$16.00 - $16.00,$80.0 mil,Citigroup/Evercore ISI/Guggenheim Securities/Cantor,-,3/12/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical-stage biotechnology company developing cellular therapies for specific aging-related and life-threatening conditions. Our lead investigational product is the LOMECEL-B™ cell-based therapy product (“Lomecel-B”), which is derived from culture-expanded medicinal signaling cells (MSCs) that are sourced from bone marrow of young healthy adult donors. We believe that by using the same cells that promote tissue repair, organ maintenance, and immune system function, we can develop safe and effective therapies for some of the most difficult disorders associated with the aging process and other medical disorders. We are currently sponsoring Phase 1 and 2 clinical trials in the following indications: Aging Frailty, Alzheimer’s disease, the Metabolic Syndrome, Acute Respiratory Distress Syndrome (ARDS), and hypoplastic left heart syndrome (HLHS). Our mission is to advance Lomecel-B and other cell-based product candidates into pivotal Phase 3 trials, with the goal of achieving regulatory approvals, subsequent commercialization and broad use by the healthcare community.",Pharmaceuticals,16,2014,Contact Information,"1951 NW 7th Avenue, Suite 520 Miami, Florida 33136",(305) 909-0840,http://www.longeveron.com,Longeveron LLC,Financial Information,$187mil,$6.29 mil (last 12 months),$-2.8 mil (last 12 months),IPO Profile,LGVN,NASDAQ,2.7,$10.00 - $10.00,$26.6 mil,Kingswood Capital Markets,Alexander Capital L.P.,2/12/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus on the industries that align with the background of the sponsor, with a particular emphasis placed on the healthcare sector. These industries include healthcare, industrials, consumer, media, technology and technology services. We will seek to acquire established businesses that we believe are fundamentally sound but potentially in need of financial, operational, or strategic assistance to maximize value.",BLANK CHECKS,0,2020,Contact Information,"767 Fifth Avenue, 44th Floor, New York, NY 10153, US",(212) 812-4700,,Longview Acquisition,Financial Information,$375mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,LGVW.U,NYSE,36.0,$10.00 - $10.00,$360.0 mil,Cowen/ UBS Investment Bank,-,5/21/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to focus on the industries that align with the background of the sponsor with a particular emphasis placed on the healthcare sector. These industries include healthcare, industrials, consumer, media, technology and technology services. We will seek to acquire established businesses that we believe are fundamentally sound but potentially in need of financial, operational, or strategic assistance to maximize value. The blank-check company was founded by our sponsor, an affiliate of Glenview Capital Management, a New York-based registered investment adviser with approximately $3.6 billion in assets under management as of Feb. 28, 2021.",BLANK CHECKS,0,2020,Contact Information,"767 Fifth Avenue, 44th Floor New York, NY 10153",(212) 812-4700,,Longview Acquisition Corp. II,Financial Information,$635.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,LGV.U,NYSE,60.0,$10.00 - $10.00,$600.0 mil,UBS Investment Bank/Cowen & Co.,-,3/19/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a commercial-stage medical diagnostics technology company focused on the millions of patients with gastroesophageal reflux disease (GERD), also known as chronic heartburn, acid reflux or simply reflux, who are at risk of developing esophageal precancer and cancer, specifically highly lethal esophageal adenocarcinoma (EAC). We believe that our lead products, the EsoGuard® Esophageal DNA Test performed on samples collected with the EsoCheck® Esophageal Cell Collection Device, constitute the first and only commercially available diagnostic test capable of serving as a widespread screening tool to prevent EAC deaths, through early detection of esophageal precancer in at-risk GERD patients. The technologies were highlighted in the NCI’s Annual Plan and Budget Proposal for FY2020 to Congress as one of the year’s significant advances in cancer prevention. We believe EsoGuard could have as great an impact in preventing EAC deaths as widespread Pap test screening has had in preventing cervical cancer deaths. We were formed in May 2018 as a subsidiary of our parent company, PAVmed Inc. (Nasdaq: PAVM), to license the technologies underlying EsoGuard and EsoCheck from Case Western Reserve University (CWRU). PAVmed Inc., or “PAVmed,” currently owns approximately 72.6% of our outstanding common stock, and is our controlling stockholder. After the IPO, PAVmed will continue to be the controlling stockholder. As of the date of this prospectus, we have no employees. PAVmed makes certain of its employees available to us pursuant to a management services agreement between us executed concurrently with the License Agreement in May 12, 2018. Members of our leadership team are covered under the management services agreement, including Lishan Aklog, M.D., who will become our CEO upon consummation of this offering; Dennis McGrath, our CFO, and David Wurtman, M.D., our chief medical officer. (Note: Lucid Diagnostics priced its IPO on Oct. 13, 2021, at $14 – the bottom of its $14-to-$16 price range – and sold 5 million shares, the same number of shares in the prospectus, to raise $70 million. Lucid Diagnostics had filed confidentially for an IPO on Jan. 21, 2021.)",SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,0,2018,Contact Information,"One Grand Central Place Suite 4600 New York, New York 10165",212-949-4319,http://www.luciddx.com/,Lucid Diagnostics Inc.,Financial Information,$517.86mil,$0 mil (last 12 months),$-14.57 mil (last 12 months),IPO Profile,LUCD,NASDAQ,5.0,$14.00 - $14.00,$70.0 mil,Cantor/ Canaccord Genuity,BTIG/ Needham & Co.,10/14/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a medical technology company focused on the development and commercialization of transformative and innovative infectious disease test kits. We developed a testing platform that produces centralized-laboratory-accurate molecular testing in a single-use and consumer-friendly test kit that is powered by two AA batteries and fits in the palm of a hand. We believe the novel coronavirus, or COVID-19, pandemic has shown the infectious disease testing infrastructure in the United States was not designed to accommodate the immediate demands of infectious disease control on a mass-population scale. The testing options today are too expensive, inaccurate, or are inaccessible due to slow time to results or complexity. Our LUCIRA COVID-19 All-In-One Test Kit, or our COVID-19 test kit, is designed to provide a clinically relevant COVID-19 result within 30 minutes from sample collection. Our initial focus is within respiratory diseases, starting with COVID-19 and influenza A and B virus indications. On Nov. 17, 2020, we received an Emergency Use Authorization from the FDA for (1) prescription at-home use with self-collected nasal swab specimens in individuals aged 14 and older who are suspected of COVID-19 by their healthcare provider and (2) use at the point-of-care with self-collected nasal swab specimens in individuals aged 14 and older, and in individuals aged 13 and under when the specimen is collected by a healthcare provider at the point of care. (Note: Lucira Health upsized its IPO at pricing on Feb. 4, 2021: 9 million shares at $17 – up from 7.81 million shares at $15 to $17 in the prospectus – to raise $153 million; this IPO was priced at the top of its range.)",In vitro & in vivo diagnostic substances,57,2013,Contact Information,"1412 62nd Street Emeryville, California 94608",(510) 350-8071,http://www.lucirahealth.com/,"Lucira Health, Inc.",Financial Information,$573.92mil,$0.27 mil (last 12 months),$-22.3 mil (last 12 months),IPO Profile,LHDX,NASDAQ,9.0,$17.00 - $17.00,$153.0 mil,BofA Securities/ William Blair/ LifeSci Capital,,2/5/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are China’s second-largest and fastest-growing coffee network, in terms of number of stores and cups of coffee sold, according to the Frost & Sullivan Report. We have pioneered a technology-driven new retail model to provide coffee and other products with high quality, high affordability and high convenience to our customers. We believe that our disruptive model has fulfilled the large unmet demand for coffee and driven its mass market consumption in China, while allowing us to achieve significant scale and growth since our inception. Driven by technology, our new retail model is built upon our mobile apps and store network. • Mobile apps: Our mobile apps cover the entire customer purchase process, offering our customers a 100% cashier-less environment. This enhances our customer experience, improves our operating efficiency, and allows us to stay connected with our customers and engage them anytime, anywhere. • Store network: While operating three types of stores, we strategically focus on pick-up stores, which accounted for 91.3% of our total stores as of March 31, 2019. Our pick-up stores have limited seating and are typically located in areas with high demand for coffee, such as office buildings, commercial areas and university campuses. This enables us to stay close to our target customers and expand rapidly with low rental and decoration costs.",Consumer Goods,16649,2017,Contact Information,"17F Block A, Tefang Portman Tower, No. 81 Zhanhong Road, Siming District, Xiamen, Fujian, People's Republic of China",+86-592-3386666,https://www.luckincoffee.com,Luckin Coffee,Financial Information,$530.0mil,$193.1 mil (last 12 months),$-532.0 mil (last 12 months),IPO Profile,LK,NASDAQ,33.0,$17.00 - $17.00,$561.0 mil,Credit Suisse/ Morgan Stanley/ CICC/ Haitong Internationa,KeyBanc Capital Markets/ Needham & Company,5/17/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a leading technology-empowered personal financial services platform in China. Our mission is to make retail borrowing and wealth management easier, safer and more efficient. We primarily address the large unmet demand for personal lending among small business owners as well as salaried workers in China, and we provide tailor-made wealth management solutions to China’s fast-growing middle-class and affluent population. As of June 30, 2020, our total balance of retail credit facilitated reached RMB519.4 billion (US$73.5 billion), and the total client assets generated through our online wealth management platform reached RMB374.7 billion (US$53.0 billion), ranking us No. 2 and No. 3, respectively, among non-traditional financial service providers in China such as fintech companies, online-only TechFin companies and online lending platforms, according to Oliver Wyman. The history of our retail credit facilitation business dates back to August 2005, when Ping An Group launched a consumer loan business in Shenzhen, China. The history of our wealth management business dates back to September 2011, when Ping An Group established its wealth management subsidiary in Shanghai. (Revenue and net income are in U.S. dollars for the six months ended June 30, 2020, according to the prospectus.)",Wealth management,60000,2005,Contact Information,"No. 1333 Lujiazui Ring Road 15/F Pudong New District, Shanghai People’s Republic of China",+86 21-38632121,,Lufax Holding Ltd,Financial Information,$82228.3mil,$3635.0 mil (last 12 months),$1029.0 mil (last 12 months),IPO Profile,LU,NYSE,175.0,$13.50 - $13.50,$2362.5 mil,Goldman Sachs (Asia)/ BofA Securities/ UBS Investment Bank/ HSBC/ China PA Securities (Hong Kong) Company Limited,Morgan Stanley/ CLSA/ Jefferies/ J.P. Morgan/ BOCI/ Haitong International/ Stifel/ China Renaissance/ KeyBanc Capital Markets,10/30/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Lulu’s is a customer-driven digitally native fashion brand primarily serving Millennial (ages 25-40) and Gen Z women (ages 18-24). Our target customer initially meets us in her 20s and stays with us through her 30s and beyond. We focus relentlessly on giving our customers what they want. We do this by using data coupled with human insight to deliver a curated and continuously evolving assortment of on-point, affordable luxury fashion with an average unit retail price below $50. Our customer obsession sets the tone for everything we do, from our personalized online shopping experience to our exceptional customer service. We engage with the consumer where she is: across the web, on social media and across our platform, through reviews, feedback and one-on-one interactions with our Style Advisors, Fit Experts and Bridal Concierge. Customers express their love for our brand on social media and by word-of-mouth (both in person and online). As of Oct. 3, 2021, we had more than 7.5 million followers, up from 5.5 million followers as of Sept. 27, 2020, across our social media platforms where the popular #lovelulus hashtag has generated billions of impressions. Unlike traditional retailers, we leverage a “test, learn, and reorder” strategy to bring hundreds of new products to market every week; we test them in small batches, learn about customer demand and then quickly reorder winning products in higher volume to optimize profitability. This strategy allows us to rapidly convert new products into profitable sales on a consistent and repeatable basis while minimizing fashion and trend risk. During the six months ended July 4, 2021, 70% of our sales were from reorders and 94% of our reorder products were sold without moving to sale pricing. This is up from 66% of sales from reorders and 89% of our reorder products sold without moving to sale pricing during the six months ended June 28, 2020. During the 12 months ended Oct. 3, 2021, we served 2.5 million Active Customers. In the first six months of our 2021 fiscal year, 88% of units sold were Lulus brand products up from 86% in the first six months of the 2020 fiscal year. (Note: Lulu’s Fashion Lounge Holdings priced its IPO on Nov. 10, 2021, at $16 – the bottom of its $16-to-$19 price range – and priced 5.75 million shares, the same number of shares in the prospectus, to raise $92 million.)",Retail - Online - Women's Apparel & Accessories,744,1996,Contact Information,"195 Humboldt Avenue Chico, California 95928",(530) 343-3545,http://www.lulus.com/,"Lulu’s Fashion Lounge Holdings, Inc.",Financial Information,$650.83mil,$281.6 mil (last 12 months),$3.19 mil (last 12 months),IPO Profile,LVLU,NASDAQ,5.8,$16.00 - $16.00,$92.0 mil,Goldman Sachs/ BofASecurities/ Jefferies,Baird/ Cowen/ KeyBanc Capital Markets/ Piper Sandler/ Telsey Advisory Group,11/11/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"LumiraDx was founded in 2014 by a group of entrepreneurs – Ron Zwanziger, our chairman and CEO; Dave Scott Ph.D., our chief technology officer, and Jerry McAleer, Ph.D., our chief scientist, who have a successful track record in building and scaling diagnostics and health IT businesses over three decades. (LumiraDx was incorporated in 2016 in the Cayman Islands.) We are a next-generation point of care (POC) diagnostic company addressing the current limitations of legacy POC systems by bringing lab-comparable performance to the POC in minutes on a single instrument with a low cost of ownership. In response to the COVID-19 pandemic, we developed our SARS-CoV-2 antigen and SARS-CoV-2 antibody tests for use in community-based healthcare settings. We have commenced commercial sales of our SARS-CoV-2 antigen test in Europe and the United States to customers, including the U.K. National Health Service (NHS) and CVS Pharmacy, Inc. (CVS), and we have commenced shipment of instruments to Africa as part of our collaboration with the Bill & Melinda Gates Foundation. (Note: LumiraDX withdrew its IPO on April 7, 2021, in favor of going public through a merger with a SPAC called CA Healthcare Acquisition (CAHC). LumiraDX had filed its F-1 registration statement, or prospectus, on Jan. 15, 2021, according to SEC records.)",Laboratory & Diagnostic Services,109,2014,Contact Information,"c/o Ocorian Trust (Cayman) Limited PO Box 1350, Windward 3, Regatta Office Park Grand Cayman KY1-1108 Cayman Islands",(345) 640-0540,,LUMIRADX LIMITED,Financial Information,,$24.94 mil (last 12 months),$-171.28 mil (last 12 months),IPO Profile,LMDX,NASDAQ,0.0,$0.00 - $0.00,$100.0 mil,Jefferies/ SVB Leerink/ Evercore ISI/ Raymond James,-,,Withdrawn,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We intend to capitalize on the ability of our management team to identify, acquire and operate a business at the intersection of the healthcare and technology industries, though we reserve the right to pursue an acquisition opportunity in any business or industry.",BLANK CHECKS,0,2020,Contact Information,"920 Broadway, 11th Floor New York, NY 10010, US",(646) 475-4385,,Lux Health Tech Acquisition Corp.,Financial Information,$375mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,LUXAU,NASDAQ,30.0,$10.00 - $10.00,$300.0 mil,Credit Suisse,Stifel,10/27/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a preclinical biotech company. We are a T cell reprogramming company dedicated to the mastery of T cells to cure patients with solid tumors. We have assembled a world-class team, comprising some of the foremost scientific leaders in the fields of oncology and adoptive cell therapy (ACT), including Drs. Rick Klausner, Nick Restifo, Stan Riddell and Crystal Mackall. We are utilizing our proprietary Gen-R and Epi-R technology platforms to develop a multi-modality product pipeline with four IND submissions expected by the end of 2022. Each of our programs provide opportunities to expand into additional indications beyond the patient populations we are initially targeting. Our product candidates are: *Our lead CAR program, LYL797, is expected to be an IV-administered CAR T cell product candidate targeting ROR1 non-small cell lung cancer and triple-negative breast cancer. (ROR1 is a protein coding gene.) If successful, we anticipate expanding the program to include patients with potentially hormone receptor positive (HR+) breast cancer, ovarian cancer and other solid tumors. We expect to submit an Investigational New Drug (IND) application for LYL797 in the first quarter of 2022. *We are applying our Epi-R technology to develop our product candidate, LYL845, which is expected to be an IV-administered autologous TIL therapy in multiple solid tumors. If successful, we expect to expand development to potentially include melanoma, cervical cancer, head and neck cancer, pancreatic cancer, breast cancer, colorectal cancer and non-small cell lung cancer. We expect to submit an IND for LYL845 in the second half of 2022. *Our collaborator, GSK, is developing a New York esophageal squamous cell carcinoma 1 (NY-ESO-1) TCR T cell product candidate, NY-ESO-1c259, currently in pivotal development. We are collaborating with them to potentially enhance this clinical-stage product candidate with Gen-R and Epi-R. Preclinical efforts and IND-enabling studies are under way. We anticipate GSK will conduct initial clinical trials with the enhanced product candidate in synovial sarcoma and multiple other solid tumor indications. We anticipate an IND submission in the first half of 2022. (Note: Lyell Immunopharma priced its IPO at $17 – the mid-point of its $16-to-$18 range – on 25 million shares, in line with the terms in its prospectus, to raise $425 million.)",Pharmaceutical Preparations,188,2018,Contact Information,"400 East Jamie Court, Suite 301 South San Francisco, California 94080",(650) 695-0677,http://www.lyell.com/,"Lyell Immunopharma, Inc.",Financial Information,$4128.11mil,$8.95 mil (last 12 months),$-230.28 mil (last 12 months),IPO Profile,LYEL,NASDAQ,25.0,$17.00 - $17.00,$425.0 mil,Goldman Sachs/ BofA Securities/ J.P. Morgan/ Morgan Stanley,-,6/17/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"Lyft started a movement to revolutionize transportation. In 2012, we launched our peer-to-peer marketplace for on-demand ridesharing and have continued to pioneer innovations aligned with our mission. Today, Lyft is one of the largest and fastest-growing multimodal transportation networks in the United States and Canada. To date, we have facilitated over one billion rides.",LOCAL & SUBURBAN TRANSIT & INTERURBAN HWY PASSENGER TRAINS,4791,2007,Contact Information,"185 Berry Street, Suite 5000, San Francisco, CA 94107",(844) 250-2773,http://www.lyft.com,Lyft,Financial Information,$20583.1mil,$2156.6 mil (last 12 months),$-911.3 mil (last 12 months),IPO Profile,LYFT,NASDAQ,32.5,$72.00 - $72.00,$2340.0 mil,J.P. Morgan/ Credit Suisse/ Jefferies/ UBS Securities/ Stifel/ RBC Capital Markets/ KeyBanc Capital Markets,Cowen/Raymond James/ Canaccord Genuity/ Evercore ISI/ Piper Jaffray/ JMP Securities/ Wells Fargo Securities/ KKR/ Academy Securities/ Blaylock Van/ Penserra/Siebert Cisneros/ The Williams Capital Group/ CastleOak Securities/ C.L. King & Associates/ Drexel Hamilton/ Great Pacific Securities/ Loop Capital Markets/ Mischler Financial Group/ Samuel A. Ramirez/ R. Seelaus/ Tigress Financial Partners,3/29/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
General Information,"We are a clinical-stage therapeutics company focused on the development and commercialization of novel integrated drug and delivery solutions for the localized treatment of patients with ear, nose and throat, or ENT, diseases. Our proprietary technology platform, XTreo, is designed to precisely and consistently deliver medicines directly to the affected tissue for sustained periods with a single administration. Our initial product candidates, LYR-210 and LYR-220, are bioresorbable polymeric matrices designed to be administered in a brief, non-invasive, in-office procedure and intended to deliver up to six months of continuous drug therapy to the sinonasal passages for the treatment of chronic rhinosinusitis, or CRS.",SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,34,2005,Contact Information,"480 Arsenal Way, Watertown, MA 02472, US",(617) 393-4600,http://www.lyratherapeutics.com,Lyra Therapeutics,Financial Information,$198.4mil,$0 mil (last 12 months),$-16.3 mil (last 12 months),IPO Profile,LYRA,NASDAQ,3.5,$16.00 - $16.00,$56.0 mil,BofA Securities/ Jefferies/ William Blair,BTIG,5/1/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,
