General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change
General Information,"Our business focuses on the manufacturing of personal care ingredients, such as plant-extracted fragrance compounds for perfume and fragrance manufacturers, natural health supplements such as powder drinks and bioactive food ingredient products mostly used as food additives and nutritional supplements by our customers. The company is devoted to providing high quality and competitive prices and a stable supply of products and services for the functional food, personal care, natural medicine and other industries. We provide these products and services for third-party customers, as well as for our own proprietary brands. With “nourish life with natural essence” as the business concept, and “becoming an innovator (leader) of natural functional ingredients and an integrated supplier of great health industry” as the goal, after more than 14 years of efforts, the company has formed four technology platforms respectively for natural product large-scale separation, natural product safety improvement, natural product activity enhancement, and natural product function compounding. Our products have not been approved as effective in treating or preventing any health conditions and/or diseases by a regulatory agency in the People’s Republic of China. Our business is operated through Xi’an App-Chem Bio(Tech)Co., Ltd., a corporation formed in the People’s Republic of China in April 2006. (Note: Bon Natural Life Limited upsized its IPO slightly at pricing on June 23, 2021, by selling 2.2 million shares – up from 2.0 million in the prospectus – at $5 to raise $11 million.)",MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,35,2020,Contact Information,"C601, Gazelle Valley, No.69 Jinye Road. Xi’an Hi-tech Zone, Xi’an, China",0086-29-88318908 x805,http://www.bnlus.com/,Bon Natural Life Limited,Financial Information,$39mil,$18.2 mil (last 12 months),$3.1 mil (last 12 months),IPO Profile,BON,NASDAQ,2.2,$5.00 - $5.00,$11.0 mil,US Tiger Securities/ Newbridge Securities Corp.,R. F. Lafferty,6/24/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We operate the largest pet-focused online retail business in China’s pet market in terms of GMV in 2019, according to Frost & Sullivan, seamlessly connecting over 410 brand partners with pet parents in China since our inception and up to June 30, 2020. Over 10 years ago, we set out to build Boqii with the simple goal of connecting China’s fast-growing “1st generation” of pet parents who were taking more interest in the wellness and happiness of their pets. As we attracted more users to our community, we began to think about ways to help them get exactly what they were looking for — everything from pet foods to toys, vitamins to shampoos. It did not take us long to create the first pet-focused online retailer in China. When we launched online retail in 2008, our goal was not just to attract one-time shoppers but to turn them into lifelong customers—through providing a truly tailored shopping experience where they would never dream of shopping elsewhere. At the core of our retail model is to provide an engaging and inspiring shopping destination that any generic retailer is not, through our deep understanding of the connections that pet parents have with their pets. (Note: On Jan. 29, 2022, Boqii Holding Limited said it had received a letter from the New York Stock Exchange (the “NYSE”) dated January 26, 2022, notifying the Company that it is below the compliance criteria due to the trading price of the Company’s American depositary shares (the “ADSs”). Pursuant to NYSE Rule 802.01C, a company is considered to be below compliance criteria if the average closing price of a security as reported on the consolidated tape is less than US$1.00 over a consecutive 30 trading-day period. Once notified, the company must bring its share price and average share price back above US$1.00 within six months following receipt of the notification.)",Retail,315,2008,Contact Information,"Building 9, No. 388, Shengrong Road, Pudong New District, Shanghai 201210, People’s Republic of China",+86-21-68826799,http://www.boqii.com,Boqii Holding Limited,Financial Information,$749.1mil,$109.0 mil (last 12 months),$-24.9 mil (last 12 months),IPO Profile,BQ,NYSE,7.0,$10.00 - $10.00,$70.0 mil,Roth Capital Partners/ CMBI/ Valuable Capital Limited,,9/30/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Bowman is a professional services firm delivering innovative engineering solutions to customers who own, develop, and maintain the built environment. We provide planning, engineering, construction management, commissioning, environmental consulting, geomatics, survey, land procurement and other technical services to over 2,200 customers operating in a diverse set of end markets. Gary Bowman, our chairman, chief executive officer and largest shareholder, founded Bowman in 1995. Over the past 10 years, we have experienced a roughly four-fold increase in revenue to $122.0 million for the year ended Dec. 31, 2020. Over that period, we have risen 255 spots on the ENR Top 500 Design Firms list to a ranking of 154 on the 2020 list. We have achieved this growth through both organic expansion and acquisitions. Today, our workforce of over 750 employees provide services to over 2,800 active customer projects from 32 offices throughout the United States. We work as both a prime and sub-consultant for a broad base of public and private sector customers that generally operate in highly regulated environments. Our public sector assignments originate from customers that are utilities, government agencies (federal, state, and local), military branches, school systems, transportation departments and water authorities. Our private sector assignments originate from customers that operate in commercial markets including data centers, renewable energy, residential and commercial real estate, big-box and convenience retail, mining, and healthcare. We have a diversified business that is not dependent on any one service line, geographic region or end market. (Note: Bowman Consulting Group upsized its IPO at pricing on May 6, 2021: A total of 3.69 million shares, up from 3.08 million in the prospectus, were priced at $14 – the top of the $12-to-$14 range – to raise $51.89 million.)",Services - Engineering & Construction Consulting,750,1995,Contact Information,"12355 Sunrise Valley Drive Suite 520 Reston, Virginia 20191",(703) 464-1000,http://www.bowman.com/,Bowman Consulting Group Ltd.,Financial Information,$115.05mil,$122.0 mil (last 12 months),$0.99 mil (last 12 months),IPO Profile,BWMN,NASDAQ,3.7,$14.00 - $14.00,$51.9 mil,D.A. Davidson/ B. Riley Securities,-,5/7/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We have not selected any specific target business and we have not, nor has anyone on our behalf, initiated any substantive discussions, directly or indirectly, with any target business regarding a business combination with our company. We initially intend to focus our search on target businesses in the technology, media and telecommunications industries.",BLANK CHECKS,0,2020,Contact Information,"2400 Sand Hill Rd., Suite 200, Menlo Park, CA 94025, US",(650) 352-4877,,BowX Acquisition,Financial Information,$528mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BOWXU,NASDAQ,42.0,$10.00 - $10.00,$420.0 mil,UBS Investment Bank,-,8/5/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"William Magnuson, co-founder and CEO, wrote in his Founder’s Letter: “Braze was founded 10 years ago with the belief that the broad adoption of mobile would lead to tremendous change in business and society.” Braze is a leading comprehensive customer engagement platform that powers customer-centric interactions between consumers and brands. Our platform empowers brands to listen to their customers better, understand them more deeply and act on that understanding in a way that is human and personal. Using our platform, brands ingest and process customer data in real time, orchestrate and optimize contextually relevant, cross-channel marketing campaigns and continuously evolve their customer engagement strategies. As of July 2021, more than 1,000 customers around the world trust Braze with their most valuable assets: their customer relationships. Over the past three years, the scale of our platform has grown substantially. Our platform enabled interactions with 3.3 billion monthly active users via our customers’ apps, websites and other digital interfaces in July 2021, up from 2.3 billion in January 2020 and 1.6 billion in January 2019. In fiscal year 2021 alone, we processed over seven trillion consumer-generated data points on our platform, and our customers sent approximately one trillion messages to their consumers using our platform. (Note: Braze, Inc. priced its IPO on Nov. 16, 2021, at $65 – $5 above the top of its $55-to-$60 price range – and sold the full 8 million shares in the prospectus to raise $520 million.)",SERVICES - PREPACKAGED SOFTWARE,870,2011,Contact Information,"330 West 34th Street, Floor 18 New York, New York 10001",(609) 964-0582,http://www.braze.com/,"Braze, Inc.",Financial Information,$5189.95mil,$185.89 mil (last 12 months),$-44.42 mil (last 12 months),IPO Profile,BRZE,NASDAQ,8.0,$65.00 - $65.00,$520.0 mil,Goldman Sachs/ J.P. Morgan/ Barclays/ Piper Sandler/ William Blair,Canaccord Genuity/ Cowen/ JMP Securities/ Needham & Co./ Oppenheimer & Co./ Raymond James/ Loop Capital Markets,11/17/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search for a target business in the energy industry in North America. Each member of our management team has nearly 30 years average experience in the energy industry: *J. Douglas Ramsey, Ph.D., our chairman and CEO, was the president and CFO of Saddle Operating, LLC, a private acquisition and production company that pursued large long-life producing oil and gas assets in the Barnett Shale region of North America (in Northeast Texas). *Russ Griffin, our president, joined Saddle Operating as chief operating officer (COO) in May 2014. *Charles C. Ross, P.E., our COO, joined Saddle Operating as vice president of compliance in September 2017.",BLANK CHECKS,0,2020,Contact Information,"5324 Davis Blvd. North Richland Hills, TX 76180, US",(619) 500-7747,,Breeze Holdings Acquisition Corp.,Financial Information,$126.4mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BREZU,NASDAQ,10.0,$10.00 - $10.00,$100.0 mil,I-Bankers Securities,Northland Capital Markets,11/23/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"(Note: IPOScoop has “No Call” on this offering. This is not an IPO. This is a unit offering and a NASDAQ uplisting from the U.S. OTCQB marketplace, where BriaCell Therapeutics Corp.’s common stock trades under the symbol “BCTXF.” The stock also trades on the TSX Venture Exchange or TSXV under the symbol “BCT” and on the Frankfurt Stock Exchange under the symbol “8BTA.”) BriaCell is an immuno-oncology focused biotechnology company developing targeted and safe approaches for the management of cancer, with a focus on advanced breast cancer. BriaCell has completed positive proof-of-concept studies of Bria-IMT™, a whole cell targeted immunotherapy, in patients with advanced breast cancer. BriaCell has been conducting a Phase I/IIa clinical trial of Bria-IMT™, BriaCell’s lead candidate, in a Combination Study with immune checkpoint inhibitors and has initiated combination therapy with the Incyte drugs INCMGA00012 (an anti-PD-1 antibody) and epacadostat, an orally bioavailable small-molecule inhibitor of indoleamine 2,3-dioxygenase 1 (IDO1). BriaCell and Incyte Corporation have formed a non-exclusive clinical trial collaboration to evaluate the effects of combinations of novel clinical candidates. BriaCell is also developing Bria-OTS™, an off-the-shelf personalized immunotherapy, for advanced breast cancer. (Note: BriaCell Therapeutics priced its NASDAQ uplift offering on Feb. 23, 2021: 5.88 million units at $4.25 each to raise $24.99 million. The terms in the prospectus called for the offering of up to 3.27 million (3,268,765) common units, each consisting of a common share and a warrant to purchase one common share, and/or up to 3.27 million (3,268,765) pre-funded units, each consisting of a pre-funded warrant to purchase one common share and a warrant to purchase one common share. **Note: The common stock and the warrants are expected to start trading on Feb. 24, 2021, on the NASDAQ with the stock trading under the symbol “BCTX” and the warrants under the symbol “BCTXW.”)",Pharmaceuticals,3,2006,Contact Information,"Suite 300 – 235 15th Street West Vancouver, BC V7T 2X1",(604) 921-1810,http://www.briacell.com/,BriaCell Therapeutics Corp.,Financial Information,$18.69mil,$0 mil (last 12 months),$-5.46 mil (last 12 months),IPO Profile,BCTX,NASDAQ,5.9,$4.25 - $4.25,$25.0 mil,ThinkEquity (a division of Fordham Financial Management),-,2/24/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are engaged in the business of developing, owning and operating Bricktown Brewery and Bricktown Tap House & Kitchen branded restaurants. Bricktown Brewery and Bricktown Tap House & Kitchen restaurants are multi-tap, casual plus dining restaurants featuring Bricktown brewed beers (which we brew in-house at one of our two brewing facilities) and other local beers along with a broad menu anchored in crafted burgers, artisanal pizza and our take on American comfort foods. Currently, we own or license restaurants in five states: Oklahoma, Texas, Arkansas, Kansas and Missouri. As of the date hereof, there are 14 restaurant units operating under the Bricktown Brewery or Bricktown Tap House & Kitchen brand, each of which is in secondary and tertiary markets (based on population size) in its respective state.",EATING & DRINKING PLACES,894,1992,Contact Information,"14504 Hertz Quail Springs Parkway, Oklahoma City, OK 73134, US",(405) 285-5362,http://www.bricktownbrewery.com,Bricktown Restaurant Group,Financial Information,$40.0mil,$28.1 mil (last 12 months),$3.7 mil (last 12 months),IPO Profile,BEER,NASDAQ,1.9,$7.00 - $9.00,$15.0 mil,ThinkEquity (a division of Fordham Financial Management),-,,Withdrawn,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a leading vertically integrated real estate investment manager, diversified across specialized asset classes, with approximately $26 billion of AUM (assets under management) as of March 31, 2021. Our ability to scale our specialized and operationally driven investment approach across multiple attractive sectors within real estate equity and debt, in a way that creates sustainable and thriving communities, is the ethos of who we are and the growth engine of our success. We have enjoyed significant growth since our establishment as an institutional fund manager in 2009, driven by strong investment returns and our successful efforts to develop an array of investment platforms focused on sectors of the U.S. real estate market that we believe are the most attractive. We have extensive multi-channel distribution capabilities and currently manage capital on behalf of more than a hundred global institutions and more than 6,500 individual investors across more than 25 investment vehicles. As of Dec. 31, 2020, we had approximately $25 billion of AUM, including approximately $10 billion of fee-earning AUM, reflecting a AUM CAGR of 40.9% since 2016. From 2018 to 2020, our total revenues increased 78%, from $130 million to $232 million and our net income increased 89%, from $88 million to $166 million. (Note: Bridge Investment Group Holdings priced its IPO on July 15, 2021, at $16 – the mid-point of its $15-to-$17 price range – on 18.75 million shares, the same number of shares in the prospectus, to raise $300 million.)",Investment Advice,1650,2011,Contact Information,"111 East Sego Lily Drive, Suite 400 Salt Lake City, Utah 84070",(801) 716-4500,http://www.bridgeig.com/,Bridge Investment Group Holdings Inc.,Financial Information,$1755.2mil,$236.79 mil (last 12 months),$172.29 mil (last 12 months),IPO Profile,BRDG,NYSE,18.8,$16.00 - $16.00,$300.0 mil,Morgan Stanley/ J.P. Morgan/ Citigroup/ Wells Fargo Securities/ UBS Investment Bank,AmeriVet Securities/ C.L. King & Associates/ Siebert Williams Shank,7/16/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a team of experienced drug discoverers, developers and innovators working to create life-altering medicines that target well-characterized genetic diseases at their source. We founded BridgeBio in 2015 to identify and advance transformative medicines to treat patients who suffer from Mendelian diseases, which are diseases that arise from defects in a single gene, and cancers with clear genetic drivers. Our pipeline of over 15 development programs includes product candidates ranging from early discovery to late-stage development.",PHARMACEUTICAL PREPARATIONS,152,2015,Contact Information,"421 Kipling Street, Palo Alto, CA 94301, US",(650) 391-9740,http://www.bridgebio.com,BridgeBio Pharma,Financial Information,$2048.5mil,$0 mil (last 12 months),$-167.9 mil (last 12 months),IPO Profile,BBIO,NASDAQ,20.5,$17.00 - $17.00,$348.5 mil,J.P. Morgan/ Goldman Sachs/ Jefferies/ SVB Leerink/ KKR,Piper Jaffray/ Mizuho Securities/ BMO Capital Markets/ Raymond James,6/27/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search on a target with operations or prospective operations in the technology, financial services, or media sectors, which we refer to as the “new economy sectors”, in Southeast Asia, although we may also explore compelling opportunities in South Asia. We believe that Southeast Asia is entering a new era of economic growth, particularly in the new economy sectors, which we expect will result in attractive initial business combination opportunities for attractive risk-adjusted returns. Note: Pacific Century Group and Thiel Capital established this blank-check company, or SPAC, in 2020. (Note: Bridgetown 2 Holdings Ltd. priced its IPO on Jan. 25, 2021, according to the upsized terms in its prospectus: 26 million shares at $10 each to raise $260 million; it had raised the size to 26 million Class A ordinary shares – NOT units – up from 20 million shares, at $10 each, in an S-1/A filing dated Jan. 13, 2021 – an increase of 30 percent. Most SPACs are unit offerings, but Bridgetown 2 Holdings offered shares instead.)",BLANK CHECKS,0,2020,Contact Information,"c/o 38/F Champion Tower 3 Garden Road, Central Hong Kong",+852 2514 8888,,Bridgetown 2 Holdings Ltd.,Financial Information,$255.6mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BTNB,NASDAQ,26.0,$10.00 - $10.00,$260.0 mil,Citigroup/ BTIG,-,1/26/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search on a target with operations or prospective operations in the technology, financial services, or media sectors, which we refer to as the “new economy sectors”, in Southeast Asia, although we may also explore compelling opportunities in South Asia. We believe that Southeast Asia is entering a new era of economic growth, particularly in the new economy sectors, which we expect will result in attractive initial business combination opportunities for attractive risk-adjusted returns. We shall not undertake our initial business combination with any entity headquartered in or with its principal business operations in the People’s Republic of China (including Hong Kong and Macau). (Incorporated and headquartered in the Cayman Islands) The Association of Southeast Asian Nations, or ASEAN, is made up of countries in Southeast Asia incuding Indonesia, Thailand, Singapore, Vietnam, the Philippines, Malaysia, Brunei Darussalam, Myanmar, Cambodia and Laos. According to the Economic Intelligence Unit, ASEAN has an estimated population of 659 million and an estimated nominal GDP of approximately $3.2 trillion in 2021. ASEAN remains one of the fastest growing regions in the world, and it is estimated to grow at an average of 4% per annum over the next decade, becoming the fourth-largest economy in the world by 2030 with an estimated GDP of $4.5 trillion and a population size of 723 million, according to World Economic Forum. In particular, collective findings by Google, Temasek (an active global investment company owned by the Government of Singapore) and Bain & Company indicate that the region’s internet economy was approximately $170 billion in terms of gross merchandise value (GMV) and is poised to reach to an estimated $360 billion by 2025, and could reach $1 trillion by 2030. Our sponsor is Bridgetown 3 LLC, a Cayman Islands LLC. Affiliates of our sponsor include Thiel Capital, founded by billionaire investor Peter Thiel, and FWD, a pan-Asian life insurance company majority owned by Pacific Century. (Note: Bridgetown Holdings 3 Ltd. cut the size of its SPAC IPO and changed its format in an SEC filing on Jan. 28, 2022: The deal was cut to 20 million units, down from 26 million Class A ordinary shares, and the company’s headquarters was reported as the Cayman Islands, a change from Hong Kong in the initial filing, SEC records showed. The company filed confidentially for an IPO on March 2, 2021, and filed its S-1 on May 13, 2021.)",BLANK CHECKS,0,2021,Contact Information,"Boundary Hall Cricket Square Grand Cayman, KY1-1102 Cayman Islands",(345) 815-5716,,Bridgetown Holdings 3 Ltd.,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BTNC.U,NYSE,20.0,$10.00 - $10.00,$200.0 mil,Citigroup/ BTIG LLC,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search on a target with operations or prospective operations in the technology, financial services, or media sectors, which we refer to as the “new economy sectors”, in Southeast Asia. Note: Peter Thiel, a co-founder of PayPal and the founder of Thiel Capital, is a backer of this newly organized blank check company or SPAC (special-purpose acquisition company). From the prospectus: We believe that Southeast Asia is entering a new era of economic growth, particularly in the new economy sectors, which we expect will result in attractive initial business combination opportunities for attractive risk-adjusted returns. (The Association of Southeast Asian Nations, or ASEAN, includes Indonesia, Thailand, Singapore, Vietnam, the Philippines, Malaysia, Brunei Darussalam, Myanmar, Cambodia and Laos. With a population of 649 million and a nominal GDP of approximately $3 trillion in 2018, ASEAN is fast becoming a major regional economic force and a driver of global growth.) Our sponsor is Bridgetown LLC, which has been formed as a collaboration between Pacific Century and Thiel Capital. Note: Affiliates of our sponsor, including FWD, a pan-Asian life insurance company, have indicated an interest in buying up to $200 million of units in this offering. **The size of this IPO was increased to 55 million units, up from 50 million, in an SEC filing dated Oct. 13, 2020.",BLANK CHECKS,0,2020,Contact Information,"3 Garden Road, Central Hong Kong",+852 2514 8888,,Bridgetown Holdings Limited,Financial Information,$687.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BTWNU,NASDAQ,55.0,$10.00 - $10.00,$550.0 mil,UBS Investment Bank/ BTIG,,10/16/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We formed our company in 2012 to acquire and actively manage a portfolio of mineral and royalty interests in the core of what we view as the most active, highly economic, liquids-rich resource basins across the continental United States. Our primary business objective is to maximize risk-adjusted total return to our shareholders by both capturing growth in free cash flow from the continued development of our existing portfolio of 11,648 undeveloped horizontal drilling locations unburdened by development capital expenditures or lease operating expenses, as well as leveraging our highly experienced technical evaluation team to continue to execute upon our scalable business model of sourcing, methodically evaluating and integrating accretive minerals acquisitions in the core of top-tier, liquids-rich resource plays.",CRUDE PETROLEUM & NATURAL GAS,30,2012,Contact Information,"5914 W. Courtyard Drive, Suite 100, Austin, TX 78730, US",(512) 220-6350,http://www.brighamminerals.com,Brigham Minerals,Financial Information,$874.8mil,$62.3 mil (last 12 months),$33.4 mil (last 12 months),IPO Profile,MNRL,NYSE,14.5,$18.00 - $18.00,$261.0 mil,Credit Suiss/ Goldman Sachs/ Barclays/ RBC Capital Markets/ UBS Investment Bank/ Wells Fargo Securities,"Raymond James/ Seaport Global Securities/ Simmons Energy/ Tudor, Pickering, Holt (A Division of Piper Jaffray)",4/18/2019,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Bright Health was founded in 2015 to transform healthcare. Our mission of Making Healthcare Right. Together. is built upon the belief that by connecting and aligning the best local resources in healthcare delivery with the financing of care, we can drive a superior consumer experience, reduce systemic waste, lower costs, and optimize clinical outcomes. We believe that for too long, U.S. healthcare, primarily designed to cater to employers and large institutions, has failed the consumer through unnecessary complexity, a lack of transparency, and rising costs. We are making healthcare simple, personal, and affordable. At its core, Bright Health is a healthcare company. We are founded and led by industry veterans intimately familiar with the challenges that have plagued U.S. healthcare for decades. Note: Bright Health Group reported a net loss of $265.71 million on revenues of $1.88 billion for the 12 months that ended on March 31, 2021, the prospectus shows. (Note: Bright Health Group downsized its IPO at pricing on June 24, 2021, to 51.35 million shares – down from 60 million shares in the prospectus – at $18 – far below its $20-to-$23 range – to raise $924.3 million.)",HOSPITAL & MEDICAL SERVICE PLANS,2054,2015,Contact Information,"8000 Norman Center Drive, Suite 1200, Minneapolis, MN 55437, US",(612) 238-1321,http://brighthealthgroup.com,Bright Health Group,Financial Information,$13416.4mil,$1883.3 mil (last 12 months),$-265.7 mil (last 12 months),IPO Profile,BHG,NYSE,51.4,$18.00 - $18.00,$924.3 mil,J.P. Morgan/ Goldman Sachs/ Morgan Stanley/ Barclays,BofA Securities/ Citigroup/ Piper Sandler/ Nomura/ RBC Capital Markets,6/24/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We have not selected any specific business combination target and we have not, nor has anyone on our behalf, engaged in any substantive discussions, directly or indirectly, with any business combination target with respect to an initial business combination with us. While we may pursue an initial business combination target in any industry, sector or geographic region, we intend to focus our search for an initial business combination on companies operating in the consumer products and media, entertainment and sports sectors with enterprise valuations in the range of $500 million to $1.5 billion.",BLANK CHECKS,0,2020,Contact Information,"12100 Wilshire Blvd., Suite 1150, Los Angeles, CA 90025, US",(310) 421-1472,,Bright Lights Acquisition,Financial Information,$250mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BLTSU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Jefferies/ Moelis & Company,-,,TBA,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our search for an initial business combination on companies operating in the consumer products and media, entertainment and sports sectors with enterprise valuations in the range of $500 million to $1.5 billion. We are emphasizing (but not limiting ourselves to) businesses that can benefit from celebrity ownership and/or partnership. Our management team has a long history of value creation in the private and public markets. The team is led by our CEO Michael Mahan, our Co-Chairmen Allen Shapiro and John Howard, and our CFO Hahn Lee. Many of the companies our management team has invested in or operated have been affiliated with celebrity partners. Mr. Mahan is the Vice Chairman (advisory role) for dick clark productions (“dcp”), one of the world’s most recognizable owners and producers of branded live entertainment events, having served as president and/or CEO since 2013. dcp has 5 core shows watched annually by over 100 million people around the world, including the Golden Globe Awards, Academy of Country Music Awards, American Music Awards, Billboard Music Awards and Dick Clark’s New Year’s Rockin’ Eve. Mr. Shapiro and Mr. Howard co-manage Celebrands, LLC (“Celebrands”), a company they launched in 2020. Celebrands, LLC specializes in investing in, developing and managing early stage celebrity consumer brands. Celebrands is backed by blue-chip partners, including Endeavor Group Holdings (“Endeavor”) and Saban Capital. In 2000, Mr. Shapiro and his partners founded Mosaic Media Group, a talent management and production company representing artists including Will Ferrell, Jim Carrey, Green Day, and Alanis Morissette, and producing such films as “Get Smart” and “The Dark Knight.” Mr. Lee has over 25 years of corporate development and strategy and financial advisory experience. Most recently, Mr. Lee served as executive vice president of business development and strategy for realtor.com, the second-largest digital real estate portal in the U.S. and a division of News Corp (NasdaqGS: NWSA). Previously, he spent 20 years in the media and entertainment space, helping television networks and studios transition to digital business models. Mr. Lee worked at TV Guide for 10 years. He began his career in the Corporate Alliances group at The Walt Disney Company (NYSE: DIS).",BLANK CHECKS,0,2020,Contact Information,"12100 Wilshire Blvd Suite 1150 Los Angeles, CA 90025",(310) 421-1472,,Bright Lights Acquisition Corp.,Financial Information,$250.0mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BLTSU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Jefferies/ Moelis & Company,-,1/7/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Although we are not limited to a particular industry or geographic region for purposes of consummating an initial business combination, we intend to focus on businesses that have their primary operations located in the Asia-Pacific Region.",BLANK CHECKS,0,2019,Contact Information,"99 Dan Ba Road, C-9 Putuo District, Shanghai, People’s Republic of China 200062",(86) 021-80125497,,Brilliant Acquisition,Financial Information,$53.4mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BRLIU,NASDAQ,4.0,$10.00 - $10.00,$40.0 mil,EarlyBirdCapital,I-Bankers Securities,6/24/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Brilliant Earth is an innovative digital-first jewelry company and a global leader in ethically sourced fine jewelry. We offer exclusive designs with superior craftsmanship and supply chain transparency, delivered to customers through a highly personalized omnichannel experience. Our mission is to create a more transparent, sustainable, and compassionate jewelry industry, and we are proud to offer customers distinctive and thoughtfully designed products that they can truly feel good about wearing. Our core values resonate strongly across many demographics and particularly with values-driven Millennial and Gen Z consumers. Our extensive collection of premium-quality diamond engagement and wedding rings, gemstone rings and fine jewelry is conceptualized by our leading in-house design studio and then brought to life by expert jewelers. From our award-winning jewelry designs to our responsibly sourced materials, at Brilliant Earth we aspire to exceptional standards in everything we do. We were founded in 2005 as an e-commerce company with an ambitious mission and a single showroom in San Francisco. Today, Brilliant Earth has sold to consumers in all U.S. states and over 50 countries, and has served over 370,000 customers through our e-commerce platform and 13 showrooms. From the prospectus: “A majority of our Board of Directors, 73% of employees at the director level and above, and 80% of our total employees are women. 31% of our leadership team and 38% of our total employees identify as a member of a BIPOC community.” Note: Revenue – presented as net sales – and net income figures are for the 12 months that ended June 30, 2021. (Note: Brilliant Earth priced its IPO on Sept. 22, 2021, at $12 – $2 below the bottom of its $14-to-$16 price range – and cut the number of shares in half – to 8.33 million shares, down from 16.66 million shares in the prospectus – to raise $99.96 million. Under the deal’s initial terms, the estimated proceeds were $250 million.)","Jewelry, Silver & Plated Ware",359,2005,Contact Information,"300 Grant Avenue, Third Floor San Francisco, California 94108",(800) 691-0952,http://www.brilliantearth.com,"Brilliant Earth Group, Inc.",Financial Information,$1415.0mil,$323.0 mil (last 12 months),$32.3 mil (last 12 months),IPO Profile,BRLT,NASDAQ,8.3,$12.00 - $12.00,$100.0 mil,J.P. Morgan/ Credit Suisse/ Jefferies/ Cowen,KeyBanc Capital Markets/ Piper Sandler/ William Blair/ Telsey Advisory Group,9/23/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to focus our efforts on consumer products and industrial goods with either all or a substantial portion of their activities in North America or Europe. Michael Goss, our CEO, previously served as the CFO of both Conde Nast and Sotheby’s. (Note: Brimstone Acquisition Holdings Corp. withdrew its SPAC IPO in an SEC filing dated Oct. 12, 2021.)",BLANK CHECKS,0,2021,Contact Information,"500 South Pointe Drive, Suite 240 Miami Beach, FL 33139",(786) 482-6333,,Brimstone Acquisition Holdings Corp.,Financial Information,$312.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,BRIM.U,NYSE,25.0,$10.00 - $10.00,$250.0 mil,Citigroup/ Credit Suisse/ UBS Investment Bank,-,,Withdrawn,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
