General Information,Business,Industry,Employees,Founded,Contact Information,Address,Phone Number,Web Address,View Prospectus,Financial Information,Market Cap,Revenues,Net Income,IPO Profile,Symbol,Exchange,Shares (millions),Price range,Est. $ Volume,Manager / Joint Managers,CO-Managers,Expected To Trade,Status,Quiet Period Expiration Date,Lock-Up Period Expiration Date,SCOOP Rating,Rating Change
General Information,"We are a patient-centric gene therapy company focused on developing and commercializing AAV-based gene therapies for the treatment of monogenic diseases of the central nervous system in both rare and large patient populations. (AAV stands for adeno-associated virus.) Our most advanced product candidates include TSHA-101, which is being developed to treat genetic disorders that include Tay-Sachs disease, a rare progressive disease that destroys nerve cells in the brain and spinal cord, and TSHA-102, which is being developed for the treatment of Rett syndrome, one of the most common genetic causes of severe intellectual disability, characterized by rapid developmental regression. We were founded in partnership with The University of Texas Southwestern Medical Center, or UT Southwestern, to develop and commercialize transformative gene therapy treatments. Together with UT Southwestern, we are advancing a deep and sustainable product portfolio of 18 gene therapy product candidates, with exclusive options to acquire four additional development programs at no cost.",BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),10,2019,Contact Information,"2280 Inwood Road Dallas, TX 75235",(214) 612-0000,http://www.tayshagtx.com,"Taysha Gene Therapies, Inc.",Financial Information,$657.2mil,$0 mil (last 12 months),$-26.7 mil (last 12 months),IPO Profile,TSHA,NASDAQ,7.9,$20.00 - $20.00,$157.4 mil,Goldman Sachs/ Morgan Stanley/ Jefferies,Chardan,9/24/2020,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Our efforts to identify a potential initial business combination target will focus on African companies that promote environmental, social and governance, or ESG, principles. Our sponsor is TCP SA, LLC, an affiliate of TowerBrook Capital Partners L.P., an investment management firm with headquarters in New York and London. TowerBrook has raised in excess of $17.4 billion to date. (This SPAC is incorporated in the Cayman Islands.) We intend to capitalize on the ability of our management team to identify, acquire and manage a business or businesses that can benefit from our management team’s established global relationships and operating expertise. Our management team has extensive experience in identifying and executing strategic investments at the global scale successfully across a number of sectors, as well as strong-rooted ties to South Africa with key contacts across relevant industries and within the Sub-Saharan region generally. Andrew Rolfe is our CEO and a director. From 2006 until February 2021, Mr. Rolfe was a managing director at TowerBrook. While at TowerBrook, he served on a variety of TowerBrook portfolio company boards, including BevMo!, Jimmy Choo, True Religion, J.Jill, Azzurri Group and Kaporal. Before joining TowerBrook in 2006, Mr. Rolfe was the president of Gap Inc. International. He was also chairman and CEO of Pret A Manger from 1998 to 2003, when he led the company’s international expansion initiatives, including selling a strategic stake in the business to the McDonald’s Corp. Gareth Penny has agreed to serve as the non-executive chairman of the board of directors of TB SA Acquisition Corp. Mr. Penny is a South African business executive who is the chair of Norilsk Nickel, the world’s leading producer of nickel and palladium. (TB SA Acquisition Corp. downsized its SPAC IPO at pricing on March 22, 2021: 20 million units, down from 25 million, at $10 each to raise $200 million.)",BLANK CHECKS,0,2021,Contact Information,"PO Box 1093, Boundary Hall, Cricket Square, Grand Cayman, KY1-1102, Cayman Islands",(345) 814-5771,,TB SA Acquisition Corp.,Financial Information,$262.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TBSAU,NASDAQ,20.0,$10.00 - $10.00,$200.0 mil,Deutsche Bank Securities,-,3/23/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"TCB, based in Scotland, is a clinical-stage biopharmaceutical company focused on developing novel immunotherapy products that are based on its proprietary allogeneic gamma delta T (abbreviated as GD-T) cell platform. Harnessing the innate ability of GD-Ts has enabled TCB to develop a range of clinical-stage cell therapies designed to combat identified cancers and viral infections. TCB is embarking on Phase II-into-pivotal (Phase III) clinical studies, which are expected to commence in the fourth quarter of 2021, following United Kingdom and European Union regulations, with a view to launching its first oncology product, which will be for the treatment of acute myeloid leukemia (abbreviated as AML). The Company plans to conduct similar clinical trials in the United States in 2022 for the treatment of AML following an application to the FDA in H1 2022. Clinical results generated thus far have enabled TCB to obtain FDA orphan drug status for its method of treatment of AML. In addition to unmodified allogenic GD-Ts for treatment of blood cancers, TCB is also developing an innovative range of genetically modified chimeric antigen receptor modified T cell (abbreviated as CAR-T) products for treatment of solid cancers. TCB believes that solid cancers are more difficult to treat than blood cancers and may require addition of a chimeric antigen receptor (abbreviated as CAR) to (i) help therapeutic cells ‘navigate’ into diseased cancerous tissue, and (ii) retain therapeutic cells in-situ at the lesion for maximum efficacy. In response to the recent pandemic, because GD-Ts are natural killers of virally infected cells, as well as cancerous cells, TCB is planning clinical studies to treat patients with both acute and long term COVID-19 symptoms. We believe acute COVID-19 trials will start in the fourth quarter of 2021. (Note: TC BioPharm upsized its unit IPO at pricing on Feb. 10, 2022, to 4.12 million American Depositary Shares (ADS) and warrants to buy up to 8.24 million ADS – priced at $4.25 per unit – to raise $17.5 million. Each unit consists of one ADS and two warrants. The pricing marked an increase in the number of ADS to 4.12 million from 3.76 million in the amended prospectus filed with the SEC on Feb. 9, 2022.The deal’s terms had been cut three times since October 2021, SEC records showed.)",Cell therapy - immunotherapies,72,2013,Contact Information,"Maxim 1, 2 Parklands Way Holytown, Motherwell, ML1 4WR Scotland, United Kingdom",+44 (0) 141 433 7557,,TC BioPharm (Holdings) plc,Financial Information,,$3.0 mil (last 12 months),$-14.89 mil (last 12 months),IPO Profile,TCBP,NASDAQ,4.1,$4.25 - $4.25,$17.5 mil,EF Hutton,-,2/11/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"(Note: TCV Acquisition Corp.’s IPO is NOT a unit offering, which is typical for blank-check companies or SPACs. This is an offering of Class A ordinary shares. This blank-check company is incorporated in the Cayman Islands.) We intend to pursue an initial business combination with a high-quality growth company that has the potential to become a market leader. We will apply our experience in sourcing and executing transactions to identify and negotiate a combination with what we believe is an exceptional business. Our team has extensive expertise in the software, internet, and financial technology (“FinTech”) sectors, and we expect that our ultimate target will be in one of those fields, although we may consummate a transaction with a business in a different industry. Our sponsor is an affiliate of TCMI, Inc. (more commonly known as “Technology Crossover Ventures” or “TCV”), a technology-focused growth equity investment firm based in Menlo Park, CA, with approximately $24 billion of estimated unaudited assets under management (“AUM”) as of February 1, 2021. All of the members of our management team are General Partners of TCV. (Note: TCV Acquisition priced its SPAC IPO on April 13, 2021, in sync with the terms in its prospectus: 35 million Class A ordinary shares to raise $350 million.)",BLANK CHECKS,0,2021,Contact Information,"250 Middlefield Road Menlo Park, CA 94025, US",(659) 614-8200,,TCV Acquisition Corp.,Financial Information,$447.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TCVA,NASDAQ,35.0,$10.00 - $10.00,$350.0 mil,Citigroup/ Goldman Sachs/ Morgan Stanley,-,4/14/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to capitalize on the ability of our management team to identify, acquire and manage a business in the technology, healthcare, industrial or consumer sectors. Our sponsor is an affiliate of The TCW Group, Inc. (“TCW”). TCW is a leading global investment management firm headquartered in Los Angeles, California with over 600 employees throughout offices in 10 cities worldwide. As of Dec. 31, 2020, TCW had approximately $245 billion in assets under management. The firm offers a broad range of investment strategies across fixed income, equities, emerging markets and alternative investments. (Note: TCW Special Purpose Acquisition Group upsized its SPAC IPO at pricing on March 1, 2021: 45 million units, up from 40 million units, at $10 each to raise $450 million. The company changed its proposed symbol to TSPQ.U in an S-1/A filing dated Feb. 24, 2021, from its original proposed symbol of NAPA.U.)",Blank Checks,0,2020,Contact Information,"865 S. Figueroa St., Suite 1800 Los Angeles, CA 90017",(213) 244-0000,,TCW Special Purpose Acquisition Corp.,Financial Information,$550mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TSPQ.U,NYSE,45.0,$10.00 - $10.00,$450.0 mil,Citigroup/Barclays,-,3/2/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We are a high-growth digital customer experience solutions provider for innovative technology and other blue-chip companies. We offer omnichannel CX solutions, sales and digital marketing services and content monitoring and moderation services. We have specific expertise in providing tailored digital customer experience solutions to manage complex customer interactions that go beyond providing boilerplate responses and which require a highly trained workforce capable of effectively delivering our differentiated services and solutions to our clients and their customers. Our focus on complex digital solutions enables us to provide higher value services and solutions for our clients. Our strategy has resulted in a highly attractive financial profile. Note: Revenue and profit figures are for the 12 months that ended June 30, 2021, converted to U.S. dollars from Singapore dollars. (Note: TDCX, Inc. upsized its IPO at pricing on Sept. 30, 2021, to price the deal at $18 – the top of its $16-to-$18 price range – and increase the number of shares to 19.36 million shares – up from 18.77 million in the prospectus – to raise $348.48 million.)",Services - Computer-Integrated Systems Design,13308,1995,Contact Information,"750D Chai Chee Road, #06-01/06 ESR BizPark @ Chai Chee Singapore 469004",(65) 6309 1688,http://www.tdcx.com/,TDCX Inc.,Financial Information,$2418.59mil,$355.06 mil (last 12 months),$67.14 mil (last 12 months),IPO Profile,TDCX,NYSE,19.4,$18.00 - $18.00,$348.5 mil,Goldman Sachs/ Credit Suisse,-,10/1/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"Note: Teads is an ad-tech platform and a spin-off from Altice. Its customers include the BBC, Bloomberg, ESPN, The Washington Post and other publishers. We operate a leading cloud-based end-to-end technology platform that enables programmatic digital advertising for a global curated ecosystem of quality advertisers, their agencies and quality publishers. We operate in the Internet ecosystem (the “Open Web”) outside of advertising platforms, like Facebook and Google, which are known as the walled gardens (the “Walled Gardens”). As an end-to-end solution, our platform consists of buy-side, sell-side, creative, data and AI optimization modules. As a result, we have built deep partnerships with both the demand and supply sides of digital advertising. For advertisers and their agencies, our platform offers a single access point to buy the inventory of many of the world’s best publishers. Through exclusive partnerships with these premium publishers, we enable customers to reach 1.9 billion unique monthly users (as of April 2021), while improving the efficiency, quality and cost of digital ad transactions. For about 3,100 publishers, we are a trusted monetization partner, providing the technology required to monetize their most valuable ad inventory programmatically. By connecting both sides through our integrated platform, known as the Teads Global Media Platform, we solve the digital programmatic advertising industry’s most significant problems related to value chain fragmentation, inefficient digital advertising pricing and quality and scale of inventory. We refer to the ecosystem enabled by Teads Global Media Platform as the curated internet (the “Curated Internet”). Our innovative and comprehensive set of products have been trusted by publishers on the Open Web for almost a decade. In 2012, we pioneered an industry-defining video advertising format known as outstream, which is embedded in-article, specifically in between two paragraphs of editorial text. This invention immediately solved one of the biggest problems in digital advertising related to the lack of quality video inventory. Our platform is also capable of delivering display ads, which are the preferred advertising format for performance-oriented campaigns, as well as other web and app formats. (Note: Teads officially withdrew its IPO on Aug. 26, 2021, according to an SEC filing. The RW filing, dated Aug. 26, 2021, came nearly a month after Teads postponed its IPO on July 29, 2021. The IPO was postponed just hours ahead of its scheduled pricing that night. The IPO had been expected to start trading on July 30, 2021.)",Services - Advertising,820,2006,Contact Information,"Danzigerkade 15B 1013 AP Amsterdam, the Netherlands",+31 (0)6 2157 3727,http://www.teads.com/,Teads N.V.,Financial Information,$4642.95mil,$571.3 mil (last 12 months),$138.49 mil (last 12 months),IPO Profile,TEAD,NASDAQ,38.5,$18.00 - $21.00,$750.8 mil,Goldman Sachs/ Morgan Stanley/ J.P. Morgan/ BNP Paribas,Citigroup/ JMP Securities/ Raymond James/ William Blair,7/30/2021,Withdrawn,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We intend to capitalize on sector transformative events by focusing on companies that use or facilitate disruptive, differentiated technology to build, enable, service or manage businesses or infrastructure undergoing transformation. In particular, we intend to focus on private and public companies as potential initial business combination targets in end markets — software, technology enabled services, communications, internetworking, clean energy and industrial technology — that enable or support digital transformation. Dan Hesse has agreed to serve on the board of directors as the executive chairman. He most recently served as the CEO of Sprint (NYSE: S), the third-largest U.S. telecommunications company, from December 2007 to August 2014. During his tenure as CEO, the American Customer Satisfaction Index recognized Sprint as the most improved U.S. company in overall customer satisfaction across all 43 industries, and JD Power recognized Sprint 20 times for excellence in customer service. (Note: Tech and Energy Transition Corp., sometimes listed as Tech & Energy Transition Corp., upsized its SPAC IPO at pricing on March 16, 2021: 38.5 million units, up from 35 million units, at $10 each to raise $385 million.)",BLANK CHECKS,0,2017,Contact Information,"125 W 55th St New York, NY 10019",(212) 231-1000,,Tech and Energy Transition Corporation,Financial Information,$472.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TETCU,NASDAQ,38.5,$10.00 - $10.00,$385.0 mil,Citigroup/BofA Securities,-,3/17/2021,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"We currently intend to focus on technology and telecommunications opportunities in Malaysia. However, we expressly disclaim any intent to and will not consummate a business combination with a target business located in China or Hong Kong and Macau. We will seek to acquire companies with enterprise values of between $100 million and $500 million that are preferably already cash generative. (Incorporated in the Cayman Islands) (Note: Technology & Telecommunication Acquisition Corp. priced its SPAC IPO late on Friday, Jan. 14, 2022 – after the U.S. stock market’s close – in line with the terms in its prospectus: 10 million units at $10 each to raise $100 million; the stock and warrants started trading Tuesday, Jan. 18, 2022, on the NASDAQ. The U.S. stock market was closed on Monday, Jan. 17, 2022, for the Martin Luther King Jr. holiday.)",BLANK CHECKS,0,2021,Contact Information,"C3-2-23A, Jalan 1/152, Taman OUG Parklane Off Jalan Kelang Lama 58200 Kuala Lumpur, Malaysia",+1 786 406 6082,,Technology & Telecommunication Acquisition Corp.,Financial Information,$129.8mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TETEU,NASDAQ,10.0,$10.00 - $10.00,$100.0 mil,EF Hutton,-,1/18/2022,Priced,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
General Information,"(Note: TechStackery, Inc., withdrew its SPAC (blank-check) IPO in an SEC filing dated March 18, 2022. The company filed its S-1 in late April 2021, with plans for a $250 million IPO. The size was cut to $150 million in an S-1/A filing dated Aug. 24, 2022.) We intend to focus on private companies distressed by the economic downturn caused by the COVID-19 pandemic that provide staffing solutions in North America to clients in the technology sector, who we believe will benefit from improved business economics provided by increased scale and integration with the human capital technology platform built by our sponsor’s corporate parent and its operating subsidiaries. Our sponsor’s corporate parent, ShiftPixy, Inc. , is publicly traded on the Nasdaq Stock Market, LLC under the trading symbol “PIXY.” ShiftPixy’s market focus is to use a traditional staffing services business model, coupled with developed technology, to address underserved markets containing predominately lower wage employees with high turnover, including the technology, services, and food and hospitality markets. ShiftPixy has also begun to expand its services into other industries that utilize higher paid employees on a temporary or part-time basis, including the medical/nurse staffing industry. ShiftPixy provides human resources, employment compliance, insurance-related, payroll, and operational employment services solutions for its business clients (“clients” or “operators”) and shift work or “gig” opportunities for worksite employees (“WSEs” or “shifters”). As consideration for providing these services, ShiftPixy receives administrative or processing fees as a percentage of a client’s gross payroll, processes and files payroll taxes and payroll tax returns, provides workers’ compensation insurance related services, and provides employee benefits.",BLANK CHECK,0,2021,Contact Information,"501 Brickell Key Drive, Suite 300 Miami, FL 33131",888-798-9100,,"TechStackery, Inc.",Financial Information,$187.5mil,$0 mil (last 12 months),$0 mil (last 12 months),IPO Profile,TSYU,NYSE,15.0,$10.00 - $10.00,$150.0 mil,A.G.P,Brookline Capital Markets,,Withdrawn,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers,Available only to Subscribers
